"Bi209Di", "Ce140Di", "Cs133Di", "Dy161Di", "Dy162Di", "Dy163Di", "Dy164Di", "Er166Di", "Er167Di", "Er168Di", "Er170Di", "Eu151Di", "Eu153Di", "Gd155Di", "Gd156Di", "Gd157Di", "Gd158Di", "Gd160Di", "Ho165Di", "I127Di", "In115Di", "Ir191Di", "Ir193Di", "La138Di", "La139Di", "Lu175Di", "Lu176Di", "Nd142Di", "Nd143Di", "Nd144Di", "Nd145Di", "Nd146Di", "Nd148Di", "Nd150Di", "Pm147Di", "Pr141Di", "Pt195Di", "Pt198Di", "Sm149Di", "Sm152Di", "Sm154Di", "Tb159Di", "Tm169Di", "Xe131Di", "Yb171Di", "Yb172Di", "Yb173Di", "Yb174Di"
2.73804,0,0,2.89324,0,75.4646,3.55588,1.5499,0,2.82762,12.0727,0,0,0,2.06779,3.32968,0,0.71616,61.7189,0,15.0788,2.58666,2.44773,14.1176,0,0,2.14968,0,3.5465,10.8435,6.41628,0,0.872748,0,0,129.176,8.65356,5.41873,11.819,0,0,41.8659,6.79714,0,0,0,0,54.2303
0.480914,0.217137,0,3.94388,0,18.8499,0,0,0,0,0,0,0,0,0,0,0,2.03669,74.2051,0.588593,0.875062,6.57226,3.84246,20.1625,0,0,46.3907,0,0,1.22529,0,0,0,4.67911,0,19.1628,6.4174,1.0163,8.69343,0,0,0,0.233007,0.654221,0,0,0,0
0,2.64452,0,10.8277,3.43676,102.907,1.09256,2.28855,0,0,11.5415,0,0,0,0,8.16654,2.95896,0,43.5022,6.78411,4.74275,3.40947,2.87714,11.3807,0,8.04,148.856,0,0,26.6445,11.161,1.3666,1.24915,0,0,235.867,6.48324,0,22.3778,24.1159,0.786991,5.94384,24.1173,1.14314,0,0,0,37.9548
0,0,0,9.49342,4.21945,152.514,1.5993,0.203518,0,0,26.8316,0,0,0,0,2.97784,0.345525,2.57064,0,0,0,5.47044,0.313756,23.637,0,3.7944,10.2959,2.07621,0.20565,22.6564,1.1463,6.78659,0.016306,0,0,135.709,6.55308,1.39894,19.4066,10.3975,0,0,0.804342,0,0,0,0,3.73532
0,0,0,0.063937,0,18.5542,2.00769,4.27562,0,0,1.86007,0,0,0,4.00404,8.45334,0.009203,0,0,4.5486,1.32809,2.17833,1.80649,30.7786,0,0,0,68.5133,0.161604,0.634641,1.03499,0,0,0,0,226.896,0.884883,0,8.60098,0,0,8.72843,23.1523,0.469928,0.446914,0,2.69635,317.68
0.572867,0,0,7.54753,0.934611,8.00048,0.042345,1.52942,0,0,2.45486,0,0,0,1.69359,12.5121,4.64326,0,1.54956,0,1.6557,1.94934,1.48221,19.4163,0,1.81627,3.8396,98.8399,0,1.57951,0,0,0,0,0.648092,303.337,0.835503,0,0,0,0,2.83221,26.8274,0,0.519385,1.16806,3.99495,953.261
4.19999,0,0,0,0,15.0081,0.935201,0,0,0.540465,0,0,0,0,0,0,0,0,11.9209,0,1.1226,1.84074,1.33579,4.66178,0,0,17.0502,0,0,0,0,0,0,0,0,13.8274,2.11251,0,18.8203,0,0,3.10898,0,0,0,0,0,0
33.7642,0,0,0.967511,2.51426,28.6275,1.7769,1.55164,0,0,0,0,0,0,0,4.57552,3.89415,0,577.22,0.85266,1.3358,4.59417,13.0955,51.4047,0,0.306201,1500.84,4.48446,0,10.711,0,0,0.692833,0.766213,0,98.7955,8.85488,0.086591,5.9771,0,0,158.01,5.54588,1.39404,0.390426,1.5688,0.443821,0
7.71329,0,0,2.09632,0,66.3537,0.630313,0.505754,0,0,0.99706,0,0,0,0,1.72221,0.746924,1.70509,132.958,0,0.431119,1.60668,1.57229,24.7037,0,0.204856,82.464,1.23017,0,16.8788,0.717043,0,1.88206,1.73287,0,88.1178,8.8731,4.18335,36.3143,0,0.776734,0,0.754655,0,0,0,0,4.72435
0,0,0,3.39355,0.031246,31.5767,2.62491,0,0,1.74015,0.334763,0,0,2.55971,0,7.86487,0.984266,0.887868,1.87732,0,0,1.22873,0.332633,25.0326,0,9.11956,1254.46,0,1.2032,11.3164,0,1.04394,0,0,0,173.48,0,1.45167,29.7642,0,0.089052,140.286,16.8422,0.797941,0,0.877627,0.020194,1.83362
0,0,0,9.10933,7.04605,623.856,5.44815,0,0,0,0,0,0,0,5.8758,6.29461,0,2.56352,1.89991,1.39081,0,1.73296,6.51796,5.77236,0,0,9.62123,1.33814,0,40.6502,0,0,0.988624,0,1.94807,128.757,5.10051,2.28365,13.8853,7.38992,0.623433,0,0,0,1.44741,0,0,0
6.77078,0,0,0,0.683767,10.4181,3.90533,1.39545,0,0,0,0,0,0,0,0.229223,0,0,619.018,0.51625,0,3.68424,6.28046,14.831,0,0.705676,95.5372,3.74327,0.052704,4.89196,0,0.595713,0,0.103381,0,64.1914,8.67538,3.59965,21.2943,0,2.80671,0,1.77704,0,0,0,0,4.74732
18.931,0,0,4.30929,3.72981,34.7956,5.30236,5.25726,1.7113,0,0,0,0,0,2.08885,4.05652,0.624108,0,3591.72,0,0,1.61793,2.13948,27.7281,0,0.074886,8.85633,28.0343,0,16.4846,1.967,0,2.30034,0,0,49.7567,8.39428,2.43296,2.69618,0,0,0,0,0,0,0,0,5.17892
22.4608,0,0,0.854659,2.73469,14.8426,0.956731,1.41721,0,0,0,0,0,0,0,0,0.66623,0,509.81,0,2.32795,1.78664,0.830321,10.1783,0,0,80.3508,3.42203,0,4.21485,0,0,0,0.813362,0,10.2667,8.50455,0,62.4367,2.50519,0,0,0,0,0,0.623045,0.233453,0.13065
0,0,0,1.21791,0,66.9267,2.1176,0.393046,0,0,0,0,0,0,0,0,0,0.013173,1.3843,0,0.501749,1.81204,1.67659,6.28454,0,0.915917,0.009657,0,0,1.14769,0,0,0,5.85245,0,11.4489,7.55279,6.70685,31.3459,0.383519,0,0,0,0.30845,0,0,0,0
7.03254,0,0,0,0.011228,18.8082,0,0,0,0.713886,0,0,0,0.972705,0,11.8732,2.80173,0,49.6035,0.819157,6.74837,3.96044,6.86737,17.2967,0.097075,0,0,0,0.079429,3.98856,0.690039,0,0.692624,0,0,342.501,0,0,11.99,22.9292,0,0.294024,79.1936,0,0,0.641069,0,0
4.24707,0,0,0.11425,3.82828,57.1038,2.07342,1.76727,0,0.870776,59.4822,0,0,0.75234,0,1.25613,0.764173,0,128.058,2.55871,2.41429,1.24156,1.37201,15.7629,0,2.33422,444.48,1.86917,0,11.0567,5.78226,0,0,0,0,161.397,5.78085,1.30829,14.3836,3.32427,0,0.453045,10.7644,0,0.511505,0.660791,0.732133,2.38661
2.77761,0,0,0.45914,1.0066,3.4707,0,0.96695,0,0,0,0,0,0,0,1.84259,0,0,65.6612,1.30467,0,3.31732,0.797982,1.14376,0,0,67.9803,0,0,0,0,0,4.73251,0,0,64.4915,0,0,7.38363,0.565542,0,0.259935,0,0,0,0,0,10.8153
0,0,0,0,1.07304,7.49759,0,0,0,0.759917,38.435,0,0,0,0,4.36072,0,0,6.238,0,3.93716,3.07589,2.97995,20.0209,0,4.59838,1.17564,1.27072,0,6.42892,0,12.61,0,2.83292,0.219089,243.721,0,0,0,5.78922,0,0.578268,0,0.846428,0,0,0,0.137912
14.0991,0.254796,0,4.58323,0.331417,54.8975,0,2.73068,0,1.34444,0,0.667525,0,0,1.8556,0,2.99985,3.15756,33.7622,0,7.15433,1.76056,2.67234,24.6074,0,0.404286,6.67885,0,0,7.86555,0,0,4.52158,0,0,13.065,7.34507,0.656122,62.8613,0.769413,4.95009,0.170196,0,0.677343,0,0,0,0.848169
5.22714,0,0,1.09101,0,0,0,0,0,0,0,0,0,0,1.91816,0,0,0,16.9079,0,0,1.37912,1.72204,1.2588,0,0,6.09578,0,0,0.844406,0,0,0,0.125436,0,14.9014,3.98297,0.506303,15.0257,0,0,0,0,1.62106,0,0,0,0
0,0,0,0.944169,0,12.9644,0.333492,0,0,0,0,0,0,0,2.64455,5.89253,3.89535,0,0,0.137246,1.22168,1.70563,9.56414,22.7085,0,0,0,10.8947,0,1.33028,1.50692,0,0,0,0,113.735,7.17027,0,15.2541,0,0,0.410727,0,0,0,0,0,0
0,0,0,6.19472,3.29642,63.2209,0.726186,0.934768,0,0.532291,0,0,0,0,0,1.3364,0,1.53802,2.16118,3.12195,0,4.62242,0.95689,7.30815,0,0,1.89843,0.496404,0,13.4878,0,0,0,1.50613,0,21.7764,5.76251,1.39756,0,0.243128,0,0,0,0,0,0,0,2.63559
0,0,0,0.2541,0.118497,12.8013,0,0,0,0,0,0,0,3.02682,0.88575,7.98428,2.59634,0,0.529022,0,0,2.39633,4.04708,18.5266,0,0.9565,2.10141,54.18,0,0,0,0,0,0,0.99562,210.374,7.61934,4.99158,7.70661,0,0.949729,3.90837,36.0785,0,0,0,1.10978,172.122
2.3158,0,0,5.31005,2.28767,233.537,0.352744,0,0,0.29701,20.1263,0,0,0,0,3.17231,0,2.89581,0,1.6851,0,1.29581,0.300156,4.76117,0,0,4.40046,0,0,18.0197,8.87464,0.360398,0,0,0,51.3844,3.86926,3.35926,1.6931,4.6514,0,0,1.97773,0,0.332967,0,0,0
0,0,0,1.12028,0.785267,36.0701,0,0,0,1.89923,52.4795,0,0,0,0,8.39146,0,0,1.20779,0,13.2274,2.9117,0.989439,16.9082,0,0.083727,1.47835,0,1.72391,9.13375,3.8071,10.7936,0,3.75851,0,200.26,4.05346,0.50309,0.532441,11.9759,0,1.5175,1.27996,0.064448,0,3.08625,0,10.7897
8.49682,0.426369,0,1.50011,0.438151,33.9291,0,0.46511,0,0.85841,0,0,0,0.765453,0,2.92126,0,0.786751,130.975,0,0,2.9443,4.17499,24.7582,0,0,209.953,0,0.131739,5.02302,0,0,0,0,0,102.982,7.54876,2.44582,33.9239,0,0,0,0,0,0,0,0,3.98626
3.18678,0,0,0.618526,0,28.3832,0.205874,0,0,1.35348,4.4411,0,0,0,0,0,0,0.807748,92.8027,0,0,1.90171,1.37396,20.8226,0,0.268198,24.0818,2.13695,0,2.10171,0.929676,0,0,0,0,36.3456,6.6001,4.99625,22.7612,0,0,0,0,0.341549,0,0,0,1.90893
129.987,1.91798,0,0,0,2.26281,0,1.10665,0.013021,1.65294,0,0,0,0,0.741975,1.05779,0,0,86.7095,0.462809,0.558783,3.74984,1.3582,4.49492,0,0,10.9753,11.3424,0,9.00901,0,2.37117,0.909291,0.797596,0,29.334,2.89594,0,0,0,0,0,8.9915,2.00495,0,0,0,0.143964
0.465277,0,0,4.78266,0,41.5015,0,0,0,0,0,0,0,0,0,0.579411,0.486311,2.92746,82.2877,0,0,3.31425,9.26825,3.12437,0.892789,0,3.60561,0,0,7.13273,0,0,0,0,0,26.6666,5.91066,1.73872,18.345,0,0,0,1.33314,0,0,0,0,0
25.6545,0.08942,0,3.49874,3.6314,63.9576,0,4.64292,0,0,0,0,0,0,11.7018,5.11588,0.448981,1.4673,73.1787,2.60714,3.70677,5.8208,2.4626,41.0895,0,1.03854,22.2663,0.845665,0.850669,3.01243,1.5593,4.07845,2.4351,4.62905,0,10.1625,6.75957,0,30.9183,2.56805,0,9.89369,0,0,0,0,0.123044,9.7795
0,0,0,0,0,26.0254,2.03261,3.26596,0,0,0,0,0,0,0,0,0,0,230.911,0,0,1.2757,5.60822,18.1923,0,1.49894,34.645,0,0,13.4337,0.980666,0,0,0,0,33.3843,4.91366,1.74612,71.9619,30.1949,0,0,0,0,0,0,0,0
9.05947,0,0,4.89637,0,60.2585,1.57831,0,0.49903,0,10.4485,0,0,0,0,0,0,0.491096,5.64377,0,5.25046,1.21152,0.770368,7.63884,0,1.07366,3.60653,3.61365,0,13.1898,3.14254,0.138188,3.68732,3.15072,0,10.0531,7.31286,2.25043,172.469,5.85596,0.757899,1.92912,1.46431,0,0,0,0,23.9798
0,0,0,11.2975,2.15818,147.071,2.44599,0.983017,0,0,0,0,0,0,0,0,0.957876,0.963851,9.94828,0,0,1.82199,1.81357,6.29658,0,0.712272,5.97773,0,0.837604,8.65985,0,0,0,0,0,20.1986,2.47644,3.0075,9.57377,0,0,0,0,0,0,0,0,10.1149
17.5434,0,0,1.0664,0,29.5019,0.876033,0,0,0,0,0,0.167378,0.163831,0,4.12276,1.28035,0,119.602,0,0,1.50169,0.81778,1.3224,0,0,8.6204,0,2.49636,0.824156,1.81099,0,0,0,0,89.7278,6.40452,3.76464,10.9878,1.22785,0,0,0,0,0.031655,0,0,0
0,0,0,2.00064,0,150.34,0,0,0,0,0,0,0,0,0,2.35592,0,0,0,0,0,3.40645,0.673257,2.99792,0,1.70256,0,0,0,21.7874,0,0,0,0,0,20.609,3.46883,0,10.1919,1.04654,0,0,0,0,0,0.417138,0,0
0.687678,0.190177,0,0.132418,4.62137,42.1696,0,0.040343,0,1.49768,0,0,0.901788,0,0,0,1.1635,0,438.68,3.74547,0,1.27803,12.7703,7.90566,0,0,33.8369,1.87418,0,7.36904,0,1.47652,0,0,0,45.1173,8.06024,1.16691,43.9,0.407239,0,0,0,0,0,0,0,0
0,0,0,0,1.35242,63.1162,0,0,0,0,8.5934,0,0,0,0,0.065342,0,0,2.1039,0,1.63646,1.95725,0.823108,2.6629,0,0,2.64168,0,0,0.062482,0.853338,0,0.712425,0,0,34.3645,2.95052,6.27017,14.8371,5.6339,0,0,0.834367,0,0,0,0,0
3.66041,0,0,5.25357,2.63483,174.368,1.53508,0,0,0.141567,6.97181,0,0,0,1.86609,5.5904,0.425886,0,21.6998,0,2.11389,1.69994,5.32237,14.8413,0,4.63008,32.671,0.317403,0,28.9464,13.8869,1.93617,0,1.16408,0,97.9991,0.669455,0.412675,12.7651,16.1875,0,0,4.88996,0,0,0,0,0.015825
9.99055,0,0,0,0,7.23629,0,0,0,0,0,0,0,0,0,0,0,0.079291,0,0.396593,0,1.56436,4.21392,0,0,0,0,0,0,0,0,0,0,0,0,10.5701,2.70203,0.131561,8.92096,0.2946,0,1.229,0,0,0,0,0,0
53.8714,0,0,0,0,14.1455,2.34275,0.449477,0.237045,0,0,0,0,0,4.75431,0.283983,7.27278,0,73.7841,0,0,1.74492,0.898547,0.284375,0,0,19.7738,2.49361,0,4.01068,0,0,0,0,0,27.4346,0.547913,0.375579,3.50401,0,0,0.715107,0.08566,0,0,0,0,0
6.77858,0,0,0,0,0,0,1.15493,0,0,0.712206,0,0,0,2.1156,0.087243,0,0,129.078,0,1.13783,3.11729,3.45897,0,0,0,7.45119,0,0,0,0,0,1.85305,0,0,21.6196,0,0,29.0794,0,0,0,0,0,0,0,0,0
58.5227,0,0,2.24202,3.0045,64.1116,6.62281,3.94246,0.717428,0,0.906656,0,1.18017,0.594884,0,0,0,0,61.6595,0,0,1.22549,11.1,15.8452,0,0,29.8546,0,0.359072,7.83312,0,0.103431,0,0,0,18.2404,2.75849,0,28.5845,0,0,0,0,0,0,0,0,8.55914
6.88965,0,0,0,0.19362,17.5261,0,0.729692,0,0,1.11063,0,0,0.205021,0,6.52417,1.63036,0.784535,1.95206,2.85312,1.8256,4.03632,3.2864,15.4973,0,0.432124,1.76675,35.9345,2.76779,3.68083,0,0,0.316986,0,0,115.493,0,1.75803,45.1637,0,0,9.56749,2.07852,0,0,0,0,154.543
2.05374,0,0,2.90166,5.41384,85.0946,0.758486,0,0.359248,0.107406,14.644,0,0,1.70213,0.842516,31.7615,0,0.163568,0,0,3.85303,7.36067,1.52952,7.59422,0.792527,4.69165,1.0085,0.988566,1.27649,20.7601,0.364968,32.598,0,1.90419,0.20318,718.022,2.61706,0,5.56817,0.058117,0,0,0,0.805074,0.347719,0,0,0
6.58533,0,0,1.79611,2.9427,21.7223,0.933935,2.22121,0,0.973039,283.696,0,0,0,0,17.7683,0,1.76214,0.730156,0,6.82231,2.49714,3.48955,11.6574,0,2.50254,5.75603,0,0.041585,11.9253,0,3.65721,5.54728,0.13251,0,519.499,4.5731,0,12.1677,0.316185,0,9.16363,1.78659,0,0,0,0.159969,4.74277
0,0.033655,0,3.9118,0.434987,63.988,3.9481,0,0,0.387756,0,0,0,0,1.66854,12.9773,0.173119,0,0.477264,0,0.419165,4.01746,5.11353,32.3848,0,0.884641,1.15017,46.6037,1.20644,6.65566,0,0,0,0.334161,1.90989,205.387,9.16026,0.094966,26.091,174.693,0.728543,0,7.03297,0,0,0,0,46.1899
45.9391,0,0,0.265648,0,32.016,0.692693,0,0,0,0,0,0,0,0.42149,0,0,0,300.947,2.45728,0,1.77517,0.995015,27.9984,0,0.93917,257.818,8.4174,0.521321,9.7649,0,0,0,0,0,26.7392,0,0,0,0.539213,0,4.82633,10.3402,0,1.74477,0.653615,0,179.114
3.75796,0.576506,0,1.44943,0.184177,21.3704,0,0.911603,0,0,0,1.59308,0,0,0,0,1.20693,0.541938,31.9867,0,2.84215,1.28332,5.4278,6.10595,0,1.81445,18.9357,0,0,1.73161,0,0,0,0,0,15.0128,0,0,17.2955,0,1.73843,2.76512,0,0,0,0,0,10.1606
0,0.039019,0,0.605694,0,10.3765,0,0,0,0,0.232979,0,0,0,0,0,0,0,18.4547,0,0,1.28633,0.543198,0,0,0,7.35687,0,0,0,0,0,0,0,0,21.7792,7.1929,0,0,0,0,0,0,0,0,0,0,0
2.41334,1.65241,0,6.51478,0.97993,45.8145,0,0.786371,0,0.602591,0,1.89739,0,0,2.718,10.8648,4.95729,0,158.804,0,5.75101,4.52319,15.6891,18.8174,0,0.333781,157.797,7.99479,0,4.96331,0.625544,0,0,0,0.820518,122.789,8.48001,2.19627,29.1478,0.822609,0,0,3.81299,0,0,0,0,10.3524
0,0,0,0,0,0,0,0,0,0,12.5074,0,0,0,0,15.1171,0,0,0,0,11.1212,1.4206,0.768643,17.6401,0,0,0,1.06499,0,22.0673,0,14.0684,0.440692,0,0,358.089,5.73162,0,0,11.5449,0,0,0,0,0,0,0,0
0.081662,0,0,0.264603,0.211291,27.0345,0,1.24847,0,0.144436,58.6785,0,0,0,0,0,0,0,0.763341,0.826186,0,2.33803,1.27313,4.39003,0,0,0,0,0,1.63831,0,0,0,3.92955,0.425444,43.8901,3.77818,4.43369,11.3708,0.431323,0,0,0.800677,0,0,0,0,6.17596
0.023493,0,0,0,0,19.1017,1.48899,0,0,0,0,0,0,0,0,2.89621,0.659416,0,28.2803,0.013777,0,1.68417,7.13826,2.76837,0,0,44.1362,0,0,0,0,0,0,0,0,41.7755,3.14072,4.55104,7.968,0,0,0,0,0,0,0,0,2.4558
0.031958,0,0,1.86498,0.223961,5.70957,0,0,0,0,0,0,0,0,0,1.93469,0,0,26.7964,0,0,1.98392,1.40006,16.6484,0,0,45.3484,0,0,1.5078,0,0,0,0,0,53.3571,8.89619,0,6.29404,1.07789,0.784668,0,2.42955,0,0,0,0,0.961946
2.41535,0,0,6.33729,3.78297,58.2337,3.6785,1.89758,0,0,0,0,0,0,8.29171,0,0,0,13.2996,0.432042,3.07105,2.74779,0.348379,4.11184,0,0,25.3966,0,0,0.862303,0.843904,0,0.86535,0.509294,0,20.5128,8.88522,0,18.274,0,0,29.7696,0,0,0,0,0,9.92595
1.14173,0,0,15.3501,17.2464,333.997,10.8478,2.19214,0,0,0.039324,0.72284,0,0.963842,73.1525,4.49739,13.5691,3.2832,0.244381,3.31766,2.96447,7.6592,8.43742,19.1362,0,3.31549,38.4633,1.22207,4.89602,27.6737,0.02283,0,0,3.37774,0,103.574,3.61909,2.69804,0,7.56632,0.586933,156.831,118.034,0,0,0.897538,3.36406,486.167
36.3066,0.172862,0,2.20848,0,15.4176,2.69866,8.35645,0,0.066604,0,0,0,0,0,0.743066,0.753304,0.962736,516.483,0,0.612686,1.6911,0.905188,9.54441,0,0,37.578,0.298008,0,1.5715,0.213881,0,0.322687,0.966746,0,50.3058,6.74322,3.87475,0,2.35296,0,5.18173,0,2.20577,0,0,0,4.92829
6.42501,0,0,1.39782,0,36.801,0.689934,0,0,0,0,0,0,0,0,3.18521,1.97299,1.48939,113.985,0.932394,0,7.34413,9.76389,24.8143,0,0,81.3817,0.465216,0,2.41923,0,0,0,4.10322,0,69.0639,9.86104,1.51403,23.9628,0,0,0.725479,0,0,0,0,0,1.19408
7.76921,0,0,0.752893,0,6.69487,0.357046,0,0,0.134239,0,0,0,0,0,0,0,0,145.568,0,1.92221,1.75763,0.465274,20.5087,0,0,30.9319,5.2343,0,0,2.0432,0,0.076135,0,0,15.7733,0,0,3.15748,0,0,2.32634,0.866289,0,0,0,0,4.05669
1.52668,0,0,2.60868,0.958736,153.993,3.3175,57.3899,1.48581,0,0,0,0,0,0,0,0,0.608952,0,2.26809,1.565,1.48898,4.56503,23.6259,0,0,2.36282,1.79243,0,8.38889,0,0.759471,0,0,0,26.0112,7.42398,1.00516,27.1261,0,0,0,0,0.422279,0,0,0,0.727935
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31781,0,0,0,0,7.96783,2.6426,1.29735,15.0152,0,0,9.12296,0,0,0,0,0,1.48971,0,0,197.909,0,0,0,0,0,4.03707,0,0,0,0,0,0
4.49249,0,0,1.05261,1.90534,22.6002,0,2.74444,0,0,0,0,0,0,0,0,0,0,62.7308,1.17105,0.860497,3.80869,4.15393,1.39962,0,0.445562,6.28564,0,0,0,0,0,1.19745,1.57586,0,12.3443,7.06948,0.007234,44.8066,0.173228,3.20153,0,0,0,0,0,2.40454,32.3298
0,0,0,0,0,0,0,0,0,0,0.689554,0,0,0,0,0,0,0,85.931,0.018548,3.20504,1.26556,0.858423,0.828515,0,0,5.67231,0,0,0,0,0,0,0,0,11.5909,1.86399,0,1.74161,0,0,0,0,0,0,0,0,0
0,2.7944,0,0.438675,0,1.32816,0,0.516494,0.114657,0,0,0,0,0,0,0,0,0,113.774,0,0,1.5039,0.381796,3.87498,3.78538,0,8.71714,0.578162,0,3.99881,0,2.26297,1.60645,0.215682,0,12.9891,2.33861,0,8.91046,0,3.02565,0.219862,0,0,0,0,0,0.357521
0,0,0,4.73401,1.10794,38.4435,1.76901,0,0,0,31.0185,0.647006,0,0,0,10.9229,0,0.106013,23.3734,0,0,1.3753,1.00366,8.0471,0,2.06935,3.98568,2.32225,0,17.0635,0,19.0286,0,0,0,299.645,0,0,10.3062,10.016,0,0,0.739675,0,0,0,0,0.408258
0,0.590765,0.654628,1.8173,0,43.7988,0,0,0,0,17.4589,0.444159,0,0,0,5.44955,0,1.45472,14.2406,0.307023,6.31672,2.46249,6.66413,25.6287,0,0,6.46101,0.220773,0,6.7745,0,34.3689,0,0,0,274.292,0.740296,0,0,19.2574,0,0,0,0,0,0,0,1.80295
161.765,0,0,2.53219,0,29.1665,0,0,0,0,0,0.390566,0,0,0,0,2.2749,0,294.202,0,0,2.4759,2.63874,4.31885,0,0.461642,83.3018,32.0394,0,1.34652,0,0,0.790926,0,0,90.0205,3.34356,0,33.7672,0,0.644699,0,42.0401,0,0,1.43203,0,1.16147
0,0,0,3.76548,0.728787,66.8905,1.54842,93.8871,3.81728,0,0.744513,0,0,0,0.654048,5.49757,0.623208,0.329416,0.735859,0.744257,7.10828,3.4254,1.94318,30.411,0,0,5.99268,4.49124,0,0,0.69613,0,0.298985,0,0,162.7,1.06837,0.165622,0,19.4047,0,0,0.966028,0,0,0,0,1.347
5.51563,0,0,0,0.183971,6.29802,0,1.90724,0.902152,0,0,0,0,0,0,0.023897,0.296682,0,52.6212,0,2.07629,1.45196,0.676825,9.29565,0,0,21.4067,1.01685,0,0,0,0.010287,0,0,0,19.4269,7.21471,4.69308,16.9233,0,0,2.82679,0,0,0,0.151896,0,5.38156
0.736604,0,0,3.50445,2.8025,222.932,1.78967,2.92162,0,0,4.40015,0,0,0,0.525119,0,1.9726,0,0,0,4.22701,1.91366,0.767402,17.7436,0,3.65852,21.9251,0,0.1743,18.8428,0,0.523923,0.362901,0,0,39.4551,0,2.8802,7.64009,6.59764,0.956566,0,0,1.76259,0,0,0,0.962603
56.05,0,0,2.15114,0.87222,7.84849,0.541998,0.364426,0,0,0.822321,0,0,0,0.986491,4.85585,4.34194,0.563932,185.905,5.0277,0,1.47883,3.62067,5.64189,2.38633,0,17.0243,29.7032,1.24767,7.80848,0,1.50951,0,0,0,46.9588,1.59405,0.786296,16.8849,0,3.14317,0,2.91371,2.30165,0,0.069633,0,2.53186
0.506986,0,0,0.833365,0,95.4873,2.04803,0,0,0.153649,29.9603,1.38431,0,0,3.7714,3.72236,0.256872,1.45177,55.2467,1.70829,9.79187,2.60098,1.80801,15.9954,0,2.80146,3.35263,0.774446,0.591067,14.0845,24.0866,0,0,0,0,237.398,0.454917,0,7.97642,11.7882,0,11.3023,15.5504,0,0,0,0,5.98127
1.41785,0.925213,0,12.3504,0.821986,28.327,0,0,0,0,0,0,0,0,0,0.048643,0,0,0,0,0,1.33656,4.86065,33.9139,0,0,46.9784,0.486947,0,0,0,0,0,0,0,87.8393,2.82153,0.976338,0,4.95673,0,0,0,0,0,0,0,0
0.670623,0,0.14692,3.90325,0,40.4036,0,0,0,1.43235,29.6321,0,0,0,0,4.06819,0,2.08407,4.12791,0,5.1365,1.76132,1.0388,28.7021,0,1.79851,11.8259,0.830602,0,4.77108,9.69063,0.251772,0,0,0,196.637,0,0,0,8.91127,0,0,0.650079,2.34342,0.850602,0,0,0
0,0,0,1.35279,1.5637,14.0877,0.309071,0.55445,0,0,10.987,0,0,0,0,0,0,0,20.3719,0,4.68937,1.20941,0.984358,25.2472,0,0,0,0.698804,2.76233,2.16853,4.80836,0,0,0,0,131.437,0,0,1.91318,0,0,0,3.17301,0,0,0,0,0
1.65205,0,0,0.577966,0,0,0,0,0,0,0,0,0,0,0,14.2812,3.25845,0,0.993781,0,2.44415,1.67891,1.75031,19.8304,0,0.407054,1.40652,17.9614,0,1.43998,0,0,0,0,0,154.711,7.05491,0,0,0,0,3.77072,75.8383,0,0,0,0,67.6026
0,0,0,1.26102,0,39.7105,5.50309,2.47928,0,0,0,0,0,0,0,2.90182,0.292827,0,151.236,0,0,1.96393,2.93683,55.8745,2.15715,0.65251,249.131,2.35454,0.10128,11.6863,0,0,0,0,0.969228,107.847,4.69992,6.16105,26.2735,17.7595,0,1.19044,0.698402,0,0,0,0,4.46837
0.031446,0,0,0,0,5.49294,0,0,0,0,0,0,0,0,0.617704,0,0,0,13.2144,0,0.457997,3.12002,1.80954,4.26735,0,0,27.4924,0,0,2.49855,0,0,0,0,0,16.2201,3.00672,0,7.92138,0,0,1.22277,0,0,0,0,0,10.408
6.40803,1.40998,0,0,0,29.9397,0,2.30786,0,0,0,0,0,0,0.919257,0.70152,0.198171,0,114.781,0,0,1.9142,7.39005,29.4295,0,0,16.9215,0,0,7.99312,0,0,0,0.398108,0,12.8526,6.5328,3.47876,5.78326,0.194623,0,0.720842,1.32425,0,0,0,0,0
12.4095,0,0,1.84142,0,12.8938,0,0,0,0.992771,0,0,0,0.578597,1.42614,0.077301,0,0,55.0558,0.501603,0,2.16342,5.93157,12.3346,0,0,0.186308,0,0,0,0,0,0,0,0,15.9312,3.79697,1.03213,23.7263,1.0633,0,1.63022,0,0,0,0,0,6.17285
15.2289,0,0,0,0,10.9752,0.255559,0,0,0.848957,0,0,0,0,0,0,0,0,103.185,0,0,1.49724,1.7313,2.94634,0,0,0,10.4402,0,2.16964,1.60051,0,0,0,0,12.0349,3.3416,0.349599,33.7703,0,0,0,15.1072,0,0,0,0,0
3.58443,0,0,2.26197,2.01156,49.3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5993,0.932822,0,0,0.607713,0,0,0.895932,8.77614,0,0,0.147874,0.845396,0,16.7923,1.91588,0,1.09781,0,0,0.810536,0,0,0,0,0,0
1.16715,0,0,7.09903,1.86051,73.6111,1.37242,0,0,5.35106,1.63568,0,0,0,6.97753,0.41584,0.078988,0.330128,0,0.490538,0,1.28735,2.18353,1.3201,0,0,5.91065,0.503275,0,35.8835,0,0.269132,0.726073,0,0,11.1868,4.03016,7.46042,35.4005,0,0,0,0,0,0,0.980949,0,3.3745
