"CCR5","CD11b","CD11c","CD127","CD14","CD16","CD163","CD19","CD206","CD25","CD3","CD33","CD34","CD4","CD45RO","CD45_NORM","CD45_TUM","CD56","CD64","CD66","CD8","CD80","CD86","CX3CR1","CXCR3_CD183","Ce140Di","Cisplatin1","Cisplatin2","Cs133Di","DNA1","DNA2","Er167Di","Eu151Di","Eu153Di","Event_length","Gd155Di","Gd157Di","HLA-DR","I127Di","La138Di","La139Di","Nd150Di","PD1","PDL1_CD274","Pm147Di","SampleID","Yb171Di","Yb172Di","Yb173Di","cellType","e131Di","Time"
2.477540,1.263937,5.209146,0.843475,2.343215,0.075916,0.910740,0.029166,0.516602,2.202191,0.103127,1.850364,0.866345,0.005395,0.464335,0.000000,3.356008,1.348258,1.425432,0.000000,0.175882,2.576258,3.335173,0.426520,2.381438,0.000000,0.000000,0.308345,0.000000,0.403716,0.490487,0.147735,0.000000,0.000000,2.388011,0.041768,0.307891,5.144634,0.260490,2.742954,0.000000,0.000000,0.969721,3.983140,0.000000,10.890094,0.000000,0.005298,0.346285,104.000000,0.000000,6.853590
2.289040,0.612965,4.270097,0.815309,2.711382,0.915315,0.803409,0.411532,0.183164,4.010378,0.000000,2.196970,0.000000,0.085202,1.439909,0.000000,3.551841,1.847621,1.088714,3.644367,0.000000,2.658679,2.436481,1.003942,1.388307,0.000000,0.573371,0.000000,0.027710,0.279611,0.128029,0.310529,0.000000,0.000000,2.915291,0.000000,0.000000,4.448914,0.216768,1.259035,0.168882,0.961479,0.000000,5.200196,0.069224,10.876448,0.000000,0.000000,0.731648,135.000000,0.512126,6.856669
3.211450,2.076766,4.948781,0.322613,4.810513,0.000000,2.510572,0.161991,1.694957,4.598697,0.080902,2.440399,1.355979,1.041106,1.662364,0.958142,4.351416,0.945261,2.342745,2.104827,0.161123,3.947295,5.303989,0.948490,2.252270,0.000000,0.371863,0.430833,0.000000,1.014400,1.004133,0.000000,0.000000,0.000000,2.312438,1.596354,2.082148,5.589954,0.000000,2.582690,0.000000,0.651431,0.053414,4.408950,0.000000,10.930035,0.281720,0.499983,0.474818,187.000000,0.000000,6.857453
2.375478,0.000000,3.566990,0.288426,1.197602,0.000000,0.517737,0.000000,1.746253,2.117282,0.000000,0.677797,0.902277,0.000000,1.315634,0.397795,2.554967,1.075116,0.135128,1.334732,0.000000,1.131034,1.865960,0.880808,2.219434,0.000000,0.058634,0.000000,0.000000,0.924047,0.118114,0.000000,0.000000,0.067005,2.272441,0.000000,0.000000,3.271664,0.199844,2.793424,0.165355,0.000000,0.114335,1.400924,0.000000,10.771399,0.163541,0.000000,0.000000,124.000000,0.000000,6.859688
2.035248,1.040638,4.697564,2.522155,3.046079,0.566733,1.077597,2.825248,1.256393,4.347629,0.560633,1.713505,0.492737,0.000000,2.440783,0.157855,4.035884,0.813560,1.262380,2.419907,0.000000,1.693268,4.220853,0.315384,0.895431,0.000000,0.000000,0.000000,0.243659,0.786638,0.641859,0.000000,0.183377,0.000000,2.751355,0.000000,1.300434,4.978014,0.000000,2.720109,0.000000,0.033841,1.026992,2.662908,0.000000,10.807956,0.004606,0.255441,0.696065,158.000000,0.000000,6.860572
1.238396,0.328375,5.869346,0.335855,2.152127,0.000000,2.368214,0.000000,3.445845,4.365955,0.063355,1.749094,1.622807,0.355389,1.976374,0.000000,3.008109,1.677355,1.006150,2.890563,0.074811,3.249597,3.053652,0.447035,1.557793,0.154129,0.216722,0.000000,0.000000,1.005843,1.562251,0.389623,0.000000,0.000000,1.818447,0.000000,0.501533,5.716050,0.185094,2.272077,0.000000,0.007760,0.682266,5.910035,0.000000,10.857213,0.000000,0.000000,0.623346,125.000000,0.000000,6.862069
2.315712,0.794942,4.491202,0.433304,3.007065,0.134141,1.074667,1.031752,0.000000,1.660571,0.114313,1.855189,1.700398,0.000000,1.971278,0.338078,3.858852,1.124417,1.097851,3.090049,0.000000,1.050036,2.927478,0.722478,2.487538,0.000000,0.000000,0.077057,0.000000,1.175151,1.246093,0.058263,0.000000,0.000000,2.312438,0.157995,0.040112,3.295219,0.481010,2.461083,0.000000,0.000000,0.415689,3.465955,0.000000,10.900435,0.000000,0.000000,0.000000,144.000000,0.000000,6.866025
2.617523,0.000000,4.021095,0.202565,1.223698,0.367513,0.068618,0.000000,1.396434,3.773651,0.000000,0.000000,1.222701,0.000000,0.794991,0.307323,2.769013,1.968556,1.586648,1.939386,0.512419,2.099670,3.111100,0.711752,2.740604,0.000000,1.360255,0.367493,0.000000,0.705106,1.617999,0.000000,0.000000,0.137583,2.312438,0.000000,0.711010,4.577555,0.000000,2.544845,0.000000,0.000000,0.018485,2.751584,0.153566,10.840860,0.000000,0.274361,0.000000,73.000000,0.000000,6.866301
3.136112,1.236437,2.919157,1.458613,2.099116,1.593195,0.000000,0.000000,0.174060,2.772533,0.224603,1.348082,1.558741,0.453255,1.025932,0.099085,3.542132,1.045684,1.089559,4.141705,0.000000,0.684859,1.894765,0.178840,1.666447,0.088260,1.333225,0.516532,0.000000,1.044135,1.282585,0.000000,0.000000,0.000000,2.871112,0.000000,0.000000,2.038576,0.000000,2.884466,0.000000,0.080557,0.000000,3.336404,0.000000,10.894662,0.000000,0.000000,0.000000,144.000000,0.276744,6.867002
3.371693,0.072334,4.648272,0.587313,1.068468,0.000000,0.000000,0.307413,1.941279,3.719369,0.000000,1.794609,0.587904,0.296180,1.808494,0.000000,3.545095,1.630279,0.581077,2.074371,0.000000,1.601962,2.176577,0.723744,2.695497,0.000000,1.046110,0.476619,0.000000,0.582643,1.197931,0.108208,0.000000,0.000000,2.350926,0.000000,0.170310,3.990089,0.079938,2.624117,0.000000,0.000000,0.010151,4.554587,0.000000,10.823083,0.000000,0.101051,0.000000,135.000000,0.000000,6.873067
1.726709,1.093053,5.522612,1.089748,2.048704,0.000000,0.446303,2.700147,0.568405,3.646303,0.099191,2.689554,0.674582,0.337295,1.123944,0.000000,3.702697,1.540735,1.441634,1.099211,0.022786,0.971298,3.095310,0.303704,0.765245,0.000000,0.673402,0.179017,0.000000,0.741170,0.912393,0.000000,0.000000,0.000000,2.458355,0.000000,0.094197,4.362230,0.732319,2.778025,0.000000,0.018289,1.510587,4.763162,0.000000,10.860785,0.000000,0.415857,0.513447,166.000000,0.144612,6.879239
2.166899,1.831805,4.379607,3.424967,1.804291,0.369071,0.367898,4.982924,0.438600,3.733284,0.000000,2.331476,0.162918,0.000000,0.873880,0.534618,3.611413,1.441405,0.705651,4.173075,0.000000,1.848484,2.645124,0.605296,1.605406,0.193481,1.311360,0.001049,0.000000,0.779106,1.176929,0.000000,0.000000,0.000000,2.998223,0.065597,0.098021,3.273067,0.000000,3.106717,0.276898,0.588730,0.350932,4.421541,0.000000,10.926436,0.098514,0.507587,0.156038,170.000000,0.770613,6.880389
1.515669,1.360326,5.765277,1.874046,3.106292,0.689730,1.347170,0.000000,1.858970,4.333860,0.000000,2.967541,0.468190,0.650318,2.219444,0.459835,4.768450,0.306619,0.940015,3.619638,0.000000,2.524022,5.228789,0.047000,0.523868,0.122470,1.320848,1.001697,0.000000,0.863543,1.783099,0.000000,0.000000,0.000000,3.128679,0.212523,1.484220,5.550137,0.641755,3.370597,0.000000,0.000000,0.202980,2.692140,0.000000,10.752308,0.000000,0.214277,1.005730,83.000000,0.342213,6.883897
3.109707,0.000000,4.554740,1.089512,1.025746,0.000000,0.000000,0.000000,1.584669,4.363694,0.754600,2.394361,1.035080,1.391911,1.340581,0.268653,3.306081,2.169172,0.824409,2.934342,0.694673,3.173445,5.518188,0.492424,2.607185,0.000000,0.211340,0.115590,0.144998,0.491228,1.230246,0.000000,0.000000,0.000000,2.094712,0.802970,2.363790,4.812757,0.000000,2.561551,0.000000,0.000000,0.223331,3.279454,0.000000,10.896055,0.077930,0.476897,0.000000,102.000000,0.082196,6.887444
3.129936,0.236966,4.787897,1.646172,1.446728,1.155085,0.137953,1.906448,2.691021,3.855156,0.954755,2.120008,1.282106,0.252702,0.975904,0.182962,3.206047,1.976992,0.748747,3.713833,0.000000,1.153681,0.633734,0.000000,2.268004,0.000000,1.112911,0.839398,0.000000,0.487733,1.199553,0.000000,0.047141,0.000000,2.615433,0.000000,0.423062,4.055246,0.634166,2.667617,0.000000,0.000000,0.672075,4.530341,0.000000,10.962229,0.000000,0.000000,0.122701,158.000000,0.110580,6.903004
0.943398,1.033013,3.996359,0.424761,1.825582,0.000000,1.451477,0.039305,0.199773,2.656309,0.000000,0.406059,0.000000,0.000000,0.948907,0.370377,4.501091,0.168734,1.262382,1.718148,0.000000,1.329183,2.664111,0.000318,0.639916,0.000000,0.714198,0.000000,0.000000,1.299592,1.800961,0.000000,0.000000,0.130417,2.142112,0.000000,0.268338,4.177032,0.000000,3.529860,0.000000,0.000000,0.000000,3.979525,0.145788,10.925662,0.000000,0.000000,0.000000,124.000000,0.000000,6.909482
3.306879,0.000000,5.877136,0.927016,3.341804,0.476811,2.092052,0.005702,0.076897,4.656577,1.376332,1.519478,0.269048,1.073838,2.206151,0.837887,4.005742,2.958601,1.670607,2.447878,1.285069,2.613154,4.745738,0.169712,3.149650,0.000000,1.382164,0.620545,0.000000,1.275420,2.259628,0.000000,0.086068,0.193991,2.423792,0.196912,0.440657,4.716139,0.215620,3.133572,0.008392,0.143322,0.991908,5.477622,0.000000,10.973275,0.000000,0.078227,0.000000,89.000000,0.000000,6.912489
1.832433,0.000000,4.418922,0.643732,1.797489,0.111286,0.410659,0.000000,0.641130,2.559041,0.358643,1.495208,0.507821,0.000000,0.700729,0.062106,3.236018,1.460332,0.548158,2.838970,0.000000,0.179324,1.455842,0.000000,1.752896,0.000000,0.000000,0.000000,0.000000,0.402674,1.428494,0.430052,0.000000,0.000000,2.350926,0.111747,0.173698,3.103140,0.678653,0.930643,0.000000,0.077820,0.070894,1.989123,0.164970,10.950590,0.000000,0.000000,0.000000,124.000000,0.000000,6.917275
3.907064,0.151610,4.012864,0.000000,2.953291,0.068084,1.543496,0.422966,0.254657,4.730810,0.089294,2.431993,1.070657,0.954307,1.601515,0.000000,4.676158,2.208522,1.457954,2.504590,0.500097,2.261472,4.015344,0.302585,2.459314,0.009273,0.848977,0.299701,0.000000,1.674088,1.821289,0.000000,0.000000,0.000000,2.272441,0.043140,0.018820,3.510943,0.282148,3.423655,0.000000,0.397884,0.798463,4.519908,0.000000,10.836460,0.000000,0.000000,0.000000,73.000000,0.000000,6.925139
2.078661,2.819719,6.701888,0.000000,1.764000,2.509712,3.259683,1.850971,2.614885,3.643703,0.202813,2.376172,3.966879,0.767502,1.056216,0.439955,5.070670,0.007135,2.745051,2.985290,0.407309,3.292928,2.759899,0.836924,0.268350,0.000000,1.220659,1.580270,0.000000,1.266383,1.504041,0.860937,0.000000,0.010501,2.142112,0.000000,0.247560,6.061417,0.441324,3.862187,0.309230,0.202128,0.411904,4.412181,0.363367,10.829658,0.019825,0.211975,0.284519,191.000000,0.384116,6.926088
2.424928,0.000000,4.700613,0.000000,2.654312,0.000000,0.133820,0.000000,1.798681,4.459760,1.128002,2.561299,3.035794,0.000000,0.903925,0.692328,3.490142,1.856575,0.505766,3.069731,0.000000,1.768959,3.759299,0.124459,3.131810,0.000000,0.000000,0.181465,0.037338,1.001993,1.586745,0.157073,0.000000,0.000000,2.491780,0.136648,0.493357,4.190775,0.344393,2.999699,0.000000,0.000000,0.451362,3.791367,0.000000,10.948051,0.184251,0.265950,0.144238,135.000000,0.130707,6.931996
2.312618,0.000000,2.983887,0.000000,0.226989,0.000000,0.511270,0.058431,0.000000,0.984423,1.731709,0.259311,0.853312,1.434836,1.009577,0.000000,2.498736,0.516428,0.000000,3.273064,0.000000,0.121097,1.417944,0.554268,0.197770,0.000000,1.437801,0.842882,0.000000,0.441411,0.867287,0.000000,0.000000,0.000000,2.725596,0.000000,0.000000,2.987006,0.302196,1.586982,0.000000,0.442954,0.565377,1.231186,0.179627,10.924457,0.000000,0.000000,0.032080,124.000000,0.247705,6.934315
1.986626,0.998452,5.012920,1.163183,3.533707,0.000000,1.697377,1.747148,1.275536,2.230675,0.000000,0.574896,0.578328,0.006204,0.778091,0.454089,4.043592,0.389532,1.277559,1.145117,0.000000,1.508164,3.439776,0.000000,0.000000,0.000000,1.397807,0.208401,0.000000,1.410593,1.772071,0.000000,0.000000,0.000000,2.142112,0.000000,0.000000,4.412042,0.000000,3.441572,0.000000,0.000000,0.095016,3.102835,0.000000,10.785096,0.000000,0.293084,0.219029,166.000000,0.290160,6.934995
1.822524,0.704217,4.643170,0.858915,1.170035,0.000000,0.015760,0.000000,1.199591,5.137656,0.237268,2.504329,1.127616,0.192514,0.739104,0.000000,3.366371,1.363166,1.901840,3.831519,0.025908,2.636641,3.503530,1.325631,2.139441,0.097565,0.939584,0.054649,0.000000,0.807066,1.210283,0.000000,0.000000,0.000000,2.615433,0.326883,0.661939,4.555517,0.000000,2.881303,0.000000,0.674858,0.751794,5.364717,0.696296,10.868472,0.000000,0.000000,0.216190,73.000000,0.000000,6.939040
2.541899,0.428999,6.216158,2.778847,3.821745,2.112220,2.262064,0.081638,0.693971,3.665071,0.002384,2.375702,1.991355,0.453023,2.933281,0.000000,4.492255,1.908824,0.992302,0.939077,0.002397,1.652953,4.599407,0.499547,1.176337,0.000000,1.401319,0.000000,0.000000,1.123348,0.663398,0.000000,0.316007,0.128986,2.312438,0.363488,0.797806,4.292178,0.000000,2.741090,0.000000,0.235569,0.937268,4.417153,0.000000,10.893668,0.077442,0.105346,0.292409,131.000000,0.000000,6.939090
3.264140,0.086781,6.176611,0.312036,3.593398,2.895478,3.405314,0.062364,0.306657,4.145928,0.000000,0.572578,0.600177,1.160746,2.176867,1.121704,3.993785,1.861927,2.509182,3.215590,0.000000,1.471239,3.919258,0.106242,2.282433,0.000000,1.134933,0.000000,0.000000,1.433891,0.939579,0.000000,0.000000,0.000000,2.272441,0.000000,0.561876,4.452575,0.039787,2.916222,0.000000,0.256015,1.474846,3.983335,0.001463,10.897045,0.000000,0.291705,0.000000,131.000000,0.000000,6.939675
3.782500,0.000000,5.938149,1.149069,2.090784,0.000000,2.915664,0.002940,2.676013,2.000329,0.000000,1.205821,2.039885,0.835621,0.886171,0.847369,3.780957,2.470867,1.650106,2.525780,0.000000,2.077673,4.493001,0.841999,2.649277,0.000000,1.022226,0.372847,0.000000,0.634922,1.163625,0.000000,0.000000,0.000000,2.491780,0.099341,0.869257,5.008399,0.000000,2.698665,0.000000,0.956376,1.275159,4.288991,0.000000,10.864766,0.127064,0.069215,0.300490,131.000000,0.000000,6.940308
2.997180,0.129458,4.778773,0.171609,0.788232,0.734576,0.357448,0.369676,2.435719,5.126912,0.741859,1.273644,1.491136,1.347709,1.996434,0.893702,3.136720,1.629253,1.896820,4.662148,0.164699,2.980651,5.183527,0.240685,2.215761,0.099218,1.013777,0.355593,0.000000,0.359156,1.113489,0.000000,0.000000,0.000000,1.609438,0.986682,1.747365,4.062526,0.515388,2.517303,0.000000,0.417737,0.415371,4.796758,0.000000,10.874673,0.143636,0.000000,0.000000,102.000000,0.000000,6.941375
2.164912,0.044466,4.192033,0.000000,0.255796,0.132182,0.809811,0.106955,0.000000,1.711095,0.000000,0.293253,0.000000,0.296058,2.166997,0.000000,4.254987,0.972248,1.516101,2.364523,0.000000,1.963089,2.388895,0.016151,1.672492,0.215941,1.115357,0.116595,0.000000,1.067030,1.559066,0.000000,0.000000,0.000000,2.142112,0.000000,0.000000,3.747197,0.000000,2.879111,0.000000,0.022504,0.335334,3.657044,0.000000,10.688985,0.000000,0.000000,0.528640,144.000000,0.134018,6.941444
2.741694,0.795453,4.512197,1.762052,0.982011,0.000000,0.159346,0.000000,1.486805,5.603422,0.000000,2.151454,1.425580,0.000000,1.182613,0.000000,3.999035,1.917426,1.643080,2.900049,0.345923,1.882739,4.094057,0.874176,2.172121,0.000000,0.921138,0.245085,0.000000,0.684520,1.658707,0.216432,0.000000,0.000000,2.458355,0.000000,0.990254,3.838820,0.000000,2.990921,0.000000,0.000000,0.168268,3.078880,0.000000,10.796819,0.000000,0.000000,0.311542,73.000000,0.486035,6.943930
3.374937,0.000000,4.454885,1.172743,3.877572,0.187325,0.998301,0.000000,0.236888,5.725328,0.420657,2.950551,1.795171,1.206976,2.397599,0.502593,3.955049,2.641717,1.528048,2.571217,0.149803,1.404483,3.524892,0.484070,3.040424,0.000000,0.511138,0.804565,0.087326,0.452019,0.243446,0.000000,0.158022,0.000000,2.524137,0.000000,0.705806,3.636920,0.000000,2.165114,0.000000,0.295442,0.512070,2.476697,0.549905,10.799599,0.000000,0.000000,0.000000,89.000000,0.088603,6.944388
2.936332,0.000000,3.941173,0.000000,2.724542,0.090909,0.290954,0.124118,0.365575,2.279471,0.259555,0.084775,1.534159,0.019807,0.856697,0.000000,3.037626,1.181073,1.568986,3.183108,0.104850,2.110438,2.972856,0.116786,2.441550,0.000000,0.751552,0.956992,0.044109,0.542260,1.034435,0.120676,0.000000,0.000000,2.644121,0.000000,0.266245,4.644407,0.000000,2.744528,0.000000,0.315669,0.122621,4.393266,0.000000,10.845342,0.000000,0.076346,0.217443,144.000000,0.108845,6.945655
2.831615,0.000000,4.669933,0.371473,1.321288,0.000000,0.649792,0.550836,0.182910,3.594567,0.442319,1.876086,0.709572,1.807328,1.619400,0.000000,4.008431,2.286062,0.882622,1.601182,0.000000,1.788147,5.177765,0.714632,1.689909,0.383196,0.003823,0.000000,0.000000,0.792852,1.652465,0.000000,0.000000,0.483148,2.272441,0.683172,1.920687,4.721104,0.000000,2.775418,0.063110,0.000000,0.829005,4.588974,0.000000,10.864625,0.000000,0.259950,0.648162,73.000000,0.000000,6.946007
2.738127,0.214864,1.832433,1.574381,0.062143,0.000000,0.161215,0.000000,0.351784,3.374530,1.661915,1.298416,0.062277,1.209842,1.221354,0.142450,2.413253,2.386612,0.975202,2.793717,0.124522,1.761690,4.869042,0.603107,1.947299,0.000000,1.113422,0.126598,0.000000,1.366807,0.944753,0.000000,0.000000,0.000000,2.615433,0.873392,1.403967,4.986823,0.716972,3.361172,0.000000,0.802276,0.421941,4.520209,0.000000,10.845454,0.081079,0.799896,0.138229,73.000000,0.033341,6.947445
3.642095,0.000000,4.315644,0.554011,3.503040,1.013700,0.300823,0.000000,0.175610,5.213645,0.481896,1.071044,0.619691,0.852398,1.950641,0.518147,3.941646,2.369575,1.316728,2.395922,0.000000,1.983676,5.094812,1.268263,3.085645,0.000000,1.313445,0.849280,0.000000,0.588606,1.392285,0.297347,0.000000,0.000000,2.524137,0.682758,1.190840,4.520008,0.000000,2.950433,0.000000,0.000000,0.513819,2.354581,0.000000,11.029283,0.138093,0.000000,0.249170,89.000000,0.000000,6.948180
2.102405,0.188214,5.063317,0.511859,2.400434,0.000000,0.155360,0.000000,0.000000,2.726151,0.000000,2.966448,1.498759,0.000000,1.493804,0.401192,3.908508,1.374875,1.558877,3.294376,0.000000,0.000000,2.095233,0.032561,2.625009,0.000000,0.843720,0.000000,0.000000,0.317566,0.441316,0.000000,0.000000,0.000000,2.524137,0.619067,0.059112,3.835999,0.226849,2.950924,0.000000,0.000000,0.481742,2.834244,0.102484,10.993611,0.092586,0.355368,0.180597,144.000000,0.000000,6.949233
3.260830,0.165028,5.607968,2.735528,3.550796,0.144055,0.408510,0.000000,0.000000,3.444065,0.000000,2.899674,0.000000,1.091773,2.662441,0.198323,4.196992,2.454520,1.460313,2.620597,0.000000,1.175074,2.608278,0.550977,2.491877,0.000000,1.421265,0.087560,0.000000,0.242965,2.079144,0.000000,0.000000,0.177858,2.644121,0.000000,0.562857,1.503787,0.000000,2.678401,0.000000,0.486728,1.227858,2.978106,0.000000,10.987041,0.071372,0.000000,0.000000,193.000000,0.000000,6.951417
1.760531,1.292871,4.479967,0.513829,2.484275,0.316982,1.066366,0.040687,0.000000,3.970616,0.192363,2.544521,1.497126,0.000000,2.018345,0.551925,2.995919,1.053839,1.916775,2.843148,0.000000,1.082996,1.949551,0.112753,2.053088,0.000000,0.000000,0.397097,0.000000,0.894035,0.441566,0.000000,0.000000,0.000000,2.615433,0.000000,0.101371,3.493029,0.000000,2.670420,0.000000,0.000000,0.298457,4.441357,0.000000,10.703152,0.000000,0.029846,0.000000,144.000000,0.000000,6.951672
3.195977,2.353570,4.822251,1.940451,1.274635,0.000000,0.680142,4.837434,0.523826,3.636284,0.000000,1.816370,0.695753,0.119705,1.884669,0.000000,4.213132,0.682716,1.824510,2.266077,0.309508,1.979413,3.704360,0.179119,1.696455,0.000000,1.413432,0.346198,0.000000,0.747688,1.170218,0.000000,0.178068,0.000000,2.312438,0.136871,0.337458,4.745169,0.701488,2.717108,0.084203,0.266431,0.611981,3.823480,0.000000,10.818236,0.000000,0.192794,0.193125,170.000000,0.000000,6.952493
2.909432,0.524651,5.740682,0.372961,0.812653,0.313312,1.153882,1.158196,2.549638,2.358220,0.406832,2.676285,0.665222,0.465356,2.423326,0.304633,3.650304,2.751537,1.610181,2.749027,0.712247,1.000630,5.207746,0.000000,2.045718,0.000000,1.179619,0.482461,0.186265,0.901745,1.603137,0.000000,0.000000,0.000000,2.458355,0.558004,1.873034,5.774341,0.000000,3.362782,0.000000,0.000000,0.570404,2.112229,0.000000,10.890736,0.000000,0.722832,0.000000,102.000000,0.000000,6.952613
3.030217,0.447870,5.096859,1.442849,2.715106,1.333104,1.402501,2.458236,2.192392,4.202594,0.429792,1.699047,0.076801,0.000000,2.148377,0.735816,4.368493,1.538080,2.063273,3.628994,0.000000,1.781432,2.704090,0.954530,2.625699,0.000000,0.000000,0.000000,0.000000,0.602311,1.621862,0.113768,1.199657,1.660980,2.915291,0.000000,0.465233,4.886094,0.646399,2.955608,0.000000,0.000000,0.876870,3.767538,0.000000,10.806931,0.000000,0.003708,0.450230,158.000000,0.000000,6.955130
2.005883,0.332401,4.135866,2.228717,1.637499,0.411390,0.000000,0.000000,1.717410,4.765714,2.893026,0.000000,0.000000,2.389594,2.081490,0.000000,4.082986,0.000000,0.312318,4.729524,0.000000,1.196844,1.890909,0.000000,0.536252,0.000000,0.000000,0.000000,0.000000,1.254729,0.932603,0.000000,0.000000,0.000000,3.146005,0.000000,0.000000,2.999529,0.000000,3.091910,0.000000,1.031184,0.171994,2.793967,0.172165,10.798191,0.000000,0.000000,0.000000,195.000000,0.100999,6.955161
1.834204,2.144319,4.468697,1.856000,0.950966,0.260491,0.286167,0.766273,0.594443,2.249836,2.702459,1.825767,0.056302,1.933746,1.477778,0.000000,2.934664,0.737781,0.384978,4.363057,0.022602,0.514032,1.422634,0.637546,1.117309,0.000000,0.814870,0.000000,0.000000,1.080080,2.444959,0.000000,0.000000,0.000000,2.230814,0.050459,0.105381,3.896705,1.560917,2.381948,0.000000,0.725600,0.627718,2.338751,0.000000,10.936361,0.000000,0.000000,0.000000,195.000000,0.000000,6.955164
3.747217,0.158315,6.430981,0.746189,3.949998,1.164276,2.132225,0.330054,3.344772,5.135522,0.314788,2.247543,2.696861,1.525162,2.258200,0.000000,4.146525,2.450092,2.496380,4.345329,1.151062,2.447722,3.430395,1.222868,2.572366,0.000000,1.121968,0.405551,0.000000,1.015452,1.052065,0.000000,0.000000,0.333088,2.776472,0.030598,0.125831,5.120144,0.000000,4.056836,0.000000,0.000000,1.256012,4.980745,0.077095,10.776220,0.000000,0.429430,0.000000,125.000000,0.000000,6.956870
2.876515,0.829737,4.225180,0.174710,2.231179,0.000000,1.042722,0.000000,0.000000,2.494364,0.332764,1.408079,1.248361,0.621765,1.342898,0.116731,4.160366,1.034885,1.691831,3.168795,0.000000,0.782691,2.051014,0.108192,1.980048,0.000000,0.239114,0.250616,0.000000,1.411422,1.239100,0.000000,0.000000,0.000000,2.615433,0.140445,0.853687,3.195307,0.000000,2.938992,0.000000,0.000000,0.074907,3.257495,0.000000,10.920313,0.000000,0.000000,0.000000,144.000000,0.000000,6.956961
2.999286,0.000000,4.200629,0.000000,0.328286,0.000000,0.649789,0.462637,0.000000,2.889417,0.000000,1.668981,0.000000,0.241237,0.061200,0.000000,2.379117,1.520275,0.792708,1.769153,0.000000,1.771607,4.251291,0.673612,2.626860,0.000000,1.167729,1.259731,0.000000,0.947740,0.900757,0.000000,0.000000,0.000000,2.045028,0.000000,0.663849,4.406541,0.138186,2.555700,0.000000,1.133749,0.000000,3.835162,0.000000,10.935488,0.000000,0.036816,0.000000,73.000000,0.000000,6.958172
1.627397,0.081293,4.989959,1.358567,2.774957,0.162933,0.620956,0.258247,1.381203,1.447429,0.088489,2.555431,1.443718,0.000000,0.779061,0.000000,4.322826,1.732663,0.000000,3.289312,0.000000,0.641322,3.813777,0.392299,0.314284,0.000000,0.000000,0.527066,0.000000,0.437003,0.842536,0.205762,0.000000,0.178390,2.978122,0.000000,0.864963,4.758421,0.622593,2.774358,0.000000,0.000000,0.401259,3.156369,0.000000,10.879577,0.000000,0.860716,0.392969,135.000000,0.000000,6.961335
3.390681,0.000000,3.698061,0.000000,0.898424,0.000000,0.005456,0.234954,0.000000,4.668414,0.293057,0.522272,1.021129,1.358548,1.948820,0.905292,3.376827,2.774056,0.798523,0.000000,1.132233,2.063425,3.881823,0.266986,3.068647,0.000000,1.229972,0.728356,0.000000,0.572189,1.068709,0.104835,0.000000,0.000000,2.094712,0.117283,0.558017,4.002844,0.000000,3.413682,0.000000,0.000000,0.000000,4.151695,0.000000,10.930205,0.000000,0.000000,0.323356,73.000000,0.000000,6.966563
2.984152,0.075479,2.260437,0.238233,0.545470,0.804503,0.000000,0.331676,0.000000,2.076639,0.181183,0.233576,0.000000,0.299084,0.766141,0.525702,2.276472,1.492965,0.036037,4.216878,0.075858,1.159212,1.684941,0.043041,2.285549,0.000000,1.383429,0.510941,0.000000,1.078963,1.532837,0.000000,0.062084,0.000000,2.776472,0.000000,0.170709,2.379841,0.000000,3.302268,0.014670,0.000000,0.000000,1.701090,0.000000,10.849624,0.000000,0.232028,0.000000,124.000000,0.535050,6.966808
1.464473,3.270767,2.568855,2.223458,1.627730,1.034337,2.141839,1.192124,1.639915,1.990157,0.000000,2.520957,1.614406,0.281960,2.589295,0.580355,4.203927,2.515806,0.508213,2.754110,0.717380,2.533531,1.426627,1.085277,3.790084,0.000000,1.744542,0.948591,0.000000,1.694454,0.974689,0.000000,0.000000,0.000000,2.585907,0.000000,0.030627,1.160175,0.147246,2.071641,0.000000,0.120281,1.816871,2.714537,0.000000,11.244946,0.000000,0.517274,0.000000,27.000000,0.000000,7.078444
0.583759,1.406442,3.698924,0.000000,1.592772,0.000000,1.574908,0.000000,0.629610,1.169277,0.000000,0.000000,0.000000,0.824953,1.179071,0.000000,2.644109,0.137680,0.000000,2.393478,0.000000,0.045885,0.756060,0.016018,1.325367,0.000000,0.574201,0.000000,0.000000,0.312552,0.676557,0.000000,0.000000,0.000000,1.937879,0.000000,0.000000,3.378734,0.467999,1.500710,0.000000,0.000000,0.001464,1.151405,0.000000,11.330617,0.000000,0.000000,0.220492,124.000000,0.000000,7.298018
