"R_670_14-A", "R_780_60-A", "V_450_50-A", "YG_586_15-A", "YG_780_60-A", "B_710_50-A"
257.69,1895.81,381.84,2692.36,1714.68,10247.8
285.43,2668.88,382.7,3365.56,3245.44,11150
142.35,2292.2,215.86,2914.12,6291.12,5727.36
174.47,1351.96,5755.12,28856.5,4210.36,22828.1
604.44,15395,892.68,13696.3,2013.44,24675.7
221.19,2265.19,1259.04,4775.76,4226.64,11254.1
613.93,3339.75,215,2161.28,5773.68,38713.6
1246.84,60492.2,939.12,5589.76,5879.28,32934.6
185.42,2210.44,386.14,3140.72,3897.96,8480.84
32.85,1215.45,161.68,2820.4,4022.92,3325
735.84,3693.8,6419.04,18373.5,1893.32,21365.9
201.48,6643.73,325.94,2637.36,2365.44,3618.36
35.04,1952.75,352.6,3634.84,4667.08,6008.56
350.4,9673.23,3036.66,51191.8,3642.76,25275.3
48.91,1018.35,107.5,2087.36,3834.6,3517.28
73.73,2380.53,189.2,1985.72,6400.68,4309.96
-9.49,342.37,246.82,13089.1,741.84,6667.48
58.4,976.01,168.56,2164.36,3179.44,2441.88
140.16,2141.82,278.64,2166.56,6648.84,4062.96
54.75,1943.26,343.14,1888.04,2487.76,7902.48
191.99,856.29,2150.86,6574.04,907.72,5950.04
45.26,997.18,223.6,2352.24,3453.56,3553.76
179.58,2241.1,1956.5,21988.1,821.04,13844.9
820.52,29146,630.38,3452.24,3089.24,23774.3
433.62,3957.33,7494.9,43258.6,4651.24,30338.4
597.87,3817.17,1331.28,19863.8,1051.6,27323.5
218.27,3978.5,394.74,3409.12,7782.28,10776
396.39,2765.24,735.3,4509.56,5075.4,11672.1
272.29,13893.4,295.84,2445.52,5082,9836.68
78.84,2531.64,285.52,2394.48,7605.84,5054.76
35.77,778.18,145.34,1771.88,1953.6,2391.72
83.22,1067.26,3582.76,4180.44,3524.84,7818.88
210.97,3266.02,472.14,2744.28,6939.68,9300.12
479.61,7518.27,473.86,2464,964.92,15044.2
85.41,1294.29,5597.74,9837.08,1039.28,7849.28
91.98,2055.68,229.62,2416.04,4272.4,5247.04
411.72,4050.77,1400.08,2311.32,833.8,17224.6
-13.87,737.3,129,2000.24,2528.24,2656.2
100.01,2004.58,172.86,2022.24,4904.68,4271.2
78.84,806.65,227.9,2044.68,1820.28,2094.56
102.2,572.32,3885.48,7786.24,1728.32,7134.88
380.33,3082.79,3193.18,6329.4,3155.68,17966.4
54.75,709.56,155.66,1735.36,1544.4,2476.08
194.18,1930.12,1729.46,29474.3,5478.44,17578
21.9,1567.31,129,1934.68,5577.88,3134.24
212.43,2928.03,882.36,3812.16,1803.56,14589
110.23,512.46,11766.5,7836.84,807.84,6263.16
8.03,865.78,159.96,2178,2326.28,1731.28
157.68,2186.35,701.76,2210.12,6930.88,3614.56
554.07,1254.87,1038.88,12687,1606,13659.5
2105.32,10206.1,478.16,15569.4,5778.08,142110
24.09,250.39,114.38,1801.8,649.88,1879.48
24.82,2484.92,260.58,2473.24,8503,3885.12
56.94,1092.81,141.9,2207.04,4130.72,3121.32
87.6,413.91,1056.08,2008.6,1378.96,1849.84
88.33,953.38,7652.28,17561.7,2664.2,13344.1
150.38,1588.48,381.84,6707.8,3765.52,8727.08
463.55,3599.63,693.16,4909.52,1545.72,18108.5
185.42,1241,4143.48,11858.4,3329.48,13544
106.58,1735.94,94.6,2160.4,5151.96,2747.4
258.42,1468.76,5526.36,16776.3,3722.4,19502.4
32.85,973.09,1789.66,8224.92,698.72,5110.24
670.14,3276.97,577.92,5797,706.2,18966.6
83.22,745.33,150.5,2700.28,2331.12,1783.72
236.52,3787.97,1185.94,14680.2,903.32,10244
61.32,755.55,144.48,2357.08,2553.32,1796.64
132.86,2192.19,401.62,2229.92,3026.76,8110.72
186.15,666.49,1243.56,3967.92,819.28,6032.12
1222.75,6517.44,1260.76,12775.4,2037.64,68906.2
53.29,321.93,131.58,1624.04,1576.08,619.4
264.99,1380.43,6885.16,17837.2,3881.24,19522.1
588.38,10987.2,565.02,8749.84,2066.68,21788.4
373.03,3049.94,774,6696.36,879.12,12731.5
234.33,2632.38,1907.48,8446.24,7681.52,15773.8
159.87,1038.06,2242.88,13589,3326.4,11580.9
640.94,4244.95,986.42,10194.8,2556.84,37348.7
2343.3,8183.3,6111.16,14421.9,6487.36,160370
10136.8,36962.8,7561.12,40665.7,8576.92,262143
1030.76,5047.95,606.3,4041.84,1056.88,49922.1
86.87,689.12,215.86,2211,2765.84,2806.68
378.87,8470.92,2739.96,10076.9,2770.24,11626.5
23.36,1264.36,567.6,1802.68,3255.12,2427.44
43.07,1187.71,174.58,2286.24,3485.24,2874.32
26.28,832.93,165.98,3281.08,2848.12,2787.68
251.85,2633.84,376.68,1971.64,3492.28,5678.72
216.08,1044.63,10828.3,22698.7,1833.92,16739.8
132.86,2309.72,456.66,3218.16,7489.68,6774.64
190.53,1557.09,4318.92,7974.56,3927.44,11412.2
22.63,1122.74,203.82,4911.28,3131.92,4032.56
489.83,5099.05,443.76,3974.08,5417.28,21320.3
51.1,2314.83,223.6,2593.36,7308.84,4227.12
-11.68,684.74,182.32,1799.6,2529.12,1939.52
266.45,1893.62,1120.58,33568.9,988.24,15389.2
64.24,1195.74,474.72,4006.64,4247.32,3930.72
140.16,705.91,1178.2,7442.6,698.28,8096.28
266.45,5570.63,1271.08,24868.4,1364.88,18290.9
173.74,2568.14,210.7,3793.24,6175.4,6789.08
685.47,5621,688.86,3337.84,1439.24,47640.6
10.95,494.94,523.74,8043.64,597.96,4065.24
91.25,1116.17,365.5,1839.64,2068.44,4428.52
79.57,1825.73,4059.2,14632.2,5237.76,12820.4
143.81,865.78,1124.88,5749.92,1070.08,6985.16
619.77,5920.3,583.08,3719.32,868.12,23925.6
397.12,11401.1,723.26,4031.72,5999.4,10450.8
498.59,17570.4,1893.72,8322.16,2916.32,11627.2
481.07,19693.9,768.84,5802.72,2024.44,12483.8
444.57,14649.6,562.44,2681.36,1555.4,13476.3
84.68,1687.03,169.42,2059.2,4018.08,4958.24
140.89,759.2,849.68,3685.44,2065.36,5608.8
57.67,3028.04,218.44,3098.04,9665.48,5023.6
50.37,2069.55,331.96,2190.76,5969.48,5867.2
798.62,2577.63,976.1,6569.64,909.48,29817.1
23.36,2041.81,163.4,2642.2,7321.16,4140.48
466.47,2394.4,1031.14,12234.6,1183.6,13255.9
3282.81,11553.7,1539.4,15699.2,3776.96,221181
67.16,1343.93,116.96,3288.12,3919.52,4246.12
318.28,3328.07,410.22,2417.36,6235.68,9173.2
754.82,2376.88,993.3,23789.5,1415.92,20593.7
369.38,1116.9,12607.6,23086.8,1944.36,17071.9
652.62,4542.79,525.46,2739.44,6709.12,38169.5
127.75,2077.58,319.92,2280.08,3540.68,4895.92
177.39,2309.72,241.66,2564.76,6084.76,7051.28
97.09,2817.8,3417.64,6975.32,3417.92,6510.92
121.18,2077.58,314.76,2494.36,6304.32,5780.56
68.62,1028.57,1066.4,5899.52,1644.28,4138.2
61.32,1776.09,843.66,3269.2,4594.04,4534.92
56.94,646.78,264.88,4389,1631.96,3245.2
164.98,2590.77,343.14,2674.32,6116,8382.04
243.09,1267.28,3519.12,15070.4,2308.24,17662.4
243.82,3594.52,344,2094.4,4331.36,7961
19.71,611.74,189.2,1720.84,1448.92,1995.76
128.48,1234.43,330.24,2091.32,3648.04,6575.52
373.76,1232.24,3409.04,5845.4,1268.52,24754
117.53,2022.1,305.3,1951.84,5085.52,5599.68
256.96,2259.35,6813.78,27777.6,4022.04,22129.7
163.52,2238.18,362.92,2805,3629.56,8879.84
349.67,2459.37,2862.94,7194.88,1904.32,21251.1
5263.3,17495.2,521.16,2906.2,6950.24,262143
47.45,1852.74,155.66,5150.64,5693.6,4179.24
113.88,1036.6,479.88,2972.2,2681.8,4164.04
48.18,961.41,149.64,2045.12,2469.28,2189.56
445.3,4698.28,5165.16,11649,7329.96,26303.6
780.37,3622.99,903,8436.56,844.36,23718.1
120.45,2105.32,240.8,2119.92,4170.76,4965.84
522.68,2068.09,519.44,6152.96,937.64,13362.3
249.66,1703.82,459.24,2771.12,3093.2,7121.2
181.04,2995.19,411.94,3003.88,8664.48,6701.68
352.59,1881.94,202.96,2671.24,2185.04,14854.2
78.11,1458.54,262.3,4006.64,4583.92,4172.4
-2.92,916.88,368.08,2204.84,2612.28,3740.72
561.37,4298.97,1082.74,8055.96,2227.28,18205
268.64,1939.61,5638.16,12247.4,4512.64,15481.2
316.09,2934.6,835.06,2223.76,4463.8,11303.5
129.94,456.25,2500.88,2269.52,899.8,2421.36
173.74,825.63,5661.38,12965.5,1818.52,12426.8
173.01,3741.25,580.5,3737.36,9582.32,8900.36
7.3,778.18,239.94,2402.4,1753.4,2579.44
118.99,1687.76,4491.78,10620.7,5015.56,10827.7
70.08,1889.24,269.18,2668.16,5799.64,4325.92
459.9,2614.13,1030.28,5171.76,628.32,15219.8
114.61,1714.04,3117.5,4717.24,1701.48,5684.04
125.56,3166.74,398.18,4616.92,8346.8,8976.36
463.55,3171.85,434.3,2835.36,5270.76,27225.5
315.36,4033.25,434.3,2798.84,4584.36,13918.6
181.77,1486.28,237.36,2068,3754.96,4917.96
53.29,1147.56,113.52,2244.44,3333.88,3095.48
145.27,2345.49,228.76,2369.4,5232.04,7204.8
123.37,2622.89,339.7,3071.64,7115.68,5726.6
356.97,2057.14,568.46,12650.4,726.44,14606.4
97.82,1397.22,175.44,2191.2,2467.52,4945.32
243.09,1927.93,444.62,2885.96,1377.2,9408.04
86.14,1655.64,305.3,1948.32,5561.16,3404.04
26.28,1183.33,665.64,12749.4,1204.28,11206.2
31.39,2814.15,289.82,2990.24,8451.52,5612.6
23.36,1993.63,109.22,1785.96,5437.52,3763.52
430.7,16376.8,409.36,2462.24,1591.04,5756.24
15.33,1110.33,189.2,1975.6,3213.32,2273.16
-112.42,185.42,-61.92,2126.52,2361.92,1445.52
74.46,616.12,761.96,27472.7,1538.24,13680.8
137.24,580.35,920.2,3572.36,840.4,3440.52
475.23,7635.07,602,4748.92,10201,24438.6
70.81,1008.13,1477.48,4336.2,2307.8,3753.64
191.99,1321.3,758.52,7542.48,3243.68,5510
26.28,1522.78,156.52,2101.44,4209.92,4696.04
204.4,2984.24,11363.2,8377.6,1472.24,8702.76
586.92,7189.77,4575.2,12354.8,1826.44,33067.6
552.61,9592.93,895.26,13724,1986.6,15679.6
154.03,2433.09,357.76,2240.48,4370.08,11884.1
270.1,3515.68,606.3,3391.52,10465,9126.08
532.9,3455.82,8636.12,26265.8,4215.64,22284.7
43.07,619.77,103.2,1902.12,1596.32,1965.36
88.33,499.32,2345.22,12327.9,986.48,5800.32
278.86,1930.12,636.4,2342.56,4412.76,5669.6
79.57,504.43,2901.64,4608.12,709.28,4771.28
89.06,1980.49,209.84,2591.16,5559.84,4165.56
1.46,793.51,97.18,2019.6,2461.8,2119.64
117.53,911.04,2274.7,7567.56,2267.76,8860.08
148.92,2149.85,201.24,1900.8,6055.72,4490.08
141.62,1057.77,704.34,5828.68,2672.56,5272.12
95.63,1310.35,285.52,2573.56,2356.64,5794.24
399.31,6889.01,1546.28,9786.92,1309.88,13705.1
197.1,1908.22,4240.66,10143.8,2863.52,11923.6
113.88,3228.79,513.42,2421.32,9468.8,6907.64
62.05,623.42,65.36,1661.88,1605.56,1814.88
87.6,1319.84,3695.42,6641.8,762.52,5202.96
118.26,2224.31,267.46,2531.32,6587.24,5329.88
198.56,2393.67,513.42,2552,4069.12,7593.92
91.25,1834.49,365.5,2447.28,4800.4,7088.52
56.21,2674.72,282.94,2887.72,6992.48,6282.92
-2.19,1634.47,234.78,2096.16,5153.28,4105.52
213.89,1724.99,857.42,12779.8,1244.76,12399.4
6.57,805.19,73.96,1943.48,2959,2741.32
280.32,4514.32,467.84,3407.36,13016.5,10216.7
88.33,2052.76,317.34,3337.4,6497.48,4821.44
196.37,1968.81,1705.38,15875.6,2160.4,11821
553.34,2060.79,81.7,1892,4000.04,3469.4
226.3,3341.94,522.88,2897.84,5889.4,10490.3
52.56,869.43,140.18,2118.6,2301.2,2589.32
232.87,1044.63,4968.22,23444.5,3072.52,16625.8
24.82,2494.41,462.68,3726.8,8072.24,5968.28
384.71,2947.74,677.68,3189.12,4285.6,4404.96
94.17,543.85,11706.3,22660.4,1897.72,15282.8
1197.93,3869,712.94,3763.76,950.84,37705.9
383.25,6554.67,1125.74,3012.24,1302.4,24442.4
59.86,298.57,400.76,3146.44,1724.8,3682.2
156.95,1544.68,237.36,2314.4,3663.88,9465.04
155.49,2420.68,263.16,2013,4450.6,5913.56
360.62,2584.2,263.16,3006.52,1569.04,22106.1
98.55,1035.87,162.54,2984.96,2541,2211.6
107.31,1686.3,267.46,2356.2,5881.04,2986.8
140.16,1254.14,165.98,2049.08,3932.72,2970.84
62.78,538.74,1999.5,3888.72,1255.32,4471.08
189.8,2989.35,288.1,2436.72,6747.4,7649.4
62.05,663.57,178.02,2123.44,1089,2263.28
621.23,3581.38,13055.7,43358.5,2313.96,42015.1
1046.82,3755.12,7014.16,37982.6,2650.12,70779.6
16.06,1165.08,148.78,3220.36,3415.72,2637.96
21.9,530.71,61.06,1978.24,1855.48,1486.56
129.21,2395.86,646.72,2828.32,5539.6,7859.16
138.7,2127.95,234.78,2805.88,5510.56,5541.16
246.74,2419.95,533.2,2426.16,4178.68,10768.4
33.58,1577.53,183.18,2405.48,4528.04,2729.16
17.52,691.31,101.48,2197.8,1711.16,2242
246.01,1525.7,539.22,2057.88,3032.92,8655.64
2338.19,9803.17,554.7,3263.48,11927.5,142260
91.25,2033.05,241.66,2199.56,5263.72,5092.76
115.34,1516.21,503.96,16183.6,5132.16,11861.3
1001.56,28814.6,739.6,3227.4,2528.68,44111.9
88.33,1395.03,376.68,2775.08,3295.16,4775.84
36.5,619.77,165.98,1669.8,1769.68,1455.4
657,2278.33,586.52,10738.6,841.28,14376.9
233.6,1314.73,3472.68,4837.8,777.92,6593.76
359.16,3515.68,946.86,4312.88,2844.16,16232.1
108.04,629.99,3691.98,11702.7,1869.56,8458.8
132.13,1976.11,329.38,2394.48,6624.64,5560.92
100.74,1230.05,155.66,1988.8,4611.2,3658.64
215.35,1643.96,894.4,3773.44,639.76,7283.84
129.21,2455.72,240.8,2473.68,6541.04,9508.36
-37.23,865.78,161.68,2497.44,2945.36,2201.72
1048.28,17176.2,1591.86,15612.1,2566.08,57212.8
65.7,1488.47,233.06,2079,4022.48,2904.72
194.18,5096.86,483.32,5722.64,1123.32,5818.56
184.69,862.13,599.42,2624.16,1482.8,7751.24
566.48,3715.7,3849.36,13154.7,3233.56,24652.1
77.38,1898.73,235.64,1950.96,5413.76,4879.2
102.2,2771.81,209.84,2907.52,5437.52,5387.64
397.85,1285.53,2692.66,4713.72,702.24,16025.4
89.06,1540.3,256.28,2338.16,4689.52,3782.52
5.84,686.2,197.8,2192.08,1611.28,1643.88
45.99,699.34,207.26,1872.2,1422.96,1684.16
49.64,1634.47,202.1,2369.84,5639.04,3156.28
108.04,1400.87,199.52,2437.6,4488.88,3736.16
538.74,22004.4,559.86,2471.48,2423.96,13442.1
982.58,15748.3,3590.5,19488.9,2359.72,16758
3164.55,14240.8,483.32,5148,10222.5,188833
65.7,721.24,194.36,2182.4,2223.76,2162.96
106.58,370.84,4187.34,6064.52,440.44,6137.76
49.64,1311.81,153.94,2277.88,4448.84,3212.52
138.7,1764.41,1513.6,16267.2,3551.68,12047.5
4.38,1757.84,254.56,1936,5384.28,3157.04
354.78,4651.56,470.42,3059.32,13092.6,21015.5
108.77,1397.22,219.3,1834.8,4071.76,2441.88
603.71,2863.06,1164.44,17785.2,1177.88,22432.9
83.95,1555.63,226.18,2418.24,4823.28,2856.08
58.4,1625.71,613.18,4233.68,5872.68,4591.16
1645.42,5637.79,1099.94,3182.52,2091.32,15268.4
405.15,17745.6,1023.4,14691.6,2096.16,9968.16
57.67,1201.58,202.96,2020.48,3087.48,3008.08
803,7513.16,383.56,2399.32,5403.64,30118
5.84,753.36,60.2,1755.6,2546.28,2305.08
214.62,5389.59,336.26,2152.04,2478.96,6288.24
136.51,3235.36,252.84,2658.48,6505.4,8148.72
64.97,605.9,184.04,1885.84,1698.4,2304.32
78.11,575.97,316.48,2981.44,2014.76,2120.4
842.42,2804.66,6882.58,31950.2,3780.04,27483.9
257.69,1581.91,3571.58,31048.6,1223.64,21448
484.72,17276.9,10381.1,9030.56,2579.28,15616.5
171.55,3032.42,317.34,2801.04,3505.92,6466.08
426.32,1895.08,526.32,8614.32,580.36,10936.4
248.2,1753.46,3066.76,13094.4,4396.04,15892.4
351.13,1511.1,893.54,20289.7,1642.08,14012.9
102.2,1260.71,225.32,1902.12,2378.2,2315.72
189.07,2425.06,414.52,3173.72,5432.24,10075.3
74.46,1722.8,559.86,3015.76,2815.12,7499.68
39.42,1624.25,194.36,2181.96,5815.48,2878.88
81.76,894.98,159.1,3070.32,2227.72,4015.84
204.4,5497.63,558.14,4409.68,8281.24,8475.52
17.52,1438.1,140.18,2322.32,5122.92,2877.36
427.05,3150.68,397.32,7049.24,1812.8,20523.8
43.8,1054.12,257.14,1962.4,3508.12,2929.8
36.5,1103.03,176.3,2219.36,4502.96,3325
397.85,3474.07,473,2990.24,682,12941.3
523.41,9308.96,457.52,2736.36,1821.6,24338.2
87.6,784.02,258,2710.84,1747.24,2845.44
67.89,1089.89,3516.54,5589.76,2889.92,6913.72
258.42,5872.85,490.2,3646.72,2584.12,8096.28
124.83,2035.24,494.5,2131.8,4093.76,6521.56
133.59,784.02,3442.58,2966.04,916.96,4265.12
68.62,1387.73,1958.22,4090.68,3648.04,4757.6
321.2,2952.12,285.52,2435.84,3936.24,13580.4
64.24,1380.43,99.76,1752.52,2617.56,3731.6
709.56,6315.23,2457.88,4847.92,1144.44,22749.8
18.25,1833.76,321.64,2159.08,5815.92,2557.4
67.89,2467.4,179.74,2112.88,7535.88,3850.16
153.3,2294.39,725.84,2590.72,7856.2,9456.68
72.27,693.5,184.9,1834.8,1256.2,2324.84
666.49,1814.05,1242.7,3868.92,887.48,25086.8
283.24,1507.45,1329.56,8532.04,2503.6,18625.3
948.27,22854.1,9976,61350.1,6037.24,41758.2
215.35,2344.03,359.48,3479.08,5706.8,6717.64
113.15,1553.44,143.62,2829.64,4257.44,3976.32
47.45,645.32,190.06,2556.4,2622.4,2951.08
364.27,5921.03,251.12,2845.48,6988.52,18439.1
484.72,2809.77,2939.48,9607.4,1516.68,24340.5
604.44,4107.71,538.36,2827.88,10256.8,9960.56
177.39,2383.45,660.48,2502.28,6735.96,7072.56
105.12,500.78,276.06,2670.36,1728.32,2796.8
513.19,3151.41,269.18,4886.2,2144.56,14668
100.74,2166.64,290.68,2056.12,6194.32,3966.44
366.46,3003.22,914.18,4694.8,1209.56,10320
401.5,3260.91,576.2,5499.56,767.8,20879.5
362.08,3992.37,357.76,2453.44,7007,19937.8
7.3,652.62,218.44,4038.76,1070.96,3846.36
105.85,1953.48,286.38,3542.44,5050.32,5421.08
13.14,765.77,604.58,4951.76,2298.12,2805.16
119.72,1745.43,3872.58,7652.04,3677.52,7316.52
200.02,1799.45,773.14,8355.6,2504.04,8582.68
240.17,3603.28,1225.5,5500,3468.52,13089.5
257.69,2803.2,2322,8791.64,3087.48,12030.8
190.53,2985.7,226.18,2040.72,7238.44,8739.24
256.23,3749.28,6512.78,14710.1,5656.2,20365
120.45,1600.89,357.76,4377.12,4411.88,5098.84
399.31,20615.9,659.62,5430.04,2216.28,11172
154.76,976.74,329.38,2454.76,2312.64,2792.24
164.25,2136.71,1009.64,3628.24,6379.12,5111.76
109.5,1916.98,218.44,2031.48,7151.32,4121.48
150.38,1153.4,1876.52,8570.76,1717.76,5478.84
94.17,873.08,134.16,1923.24,2597.32,1970.68
34.31,475.23,675.96,4351.6,709.72,4012.8
294.19,4467.6,287.24,8358.24,3071.2,24219.7
200.02,2752.83,259.72,1938.2,5127.32,7195.68
43.8,1001.56,157.38,1788.6,4117.52,2300.52
55.48,738.03,159.96,4975.52,1714.24,3119.04
183.96,2311.18,262.3,2073.72,3257.32,5658.96
75.19,562.83,225.32,16756.1,1123.32,7874.36
292.73,1470.22,5287.28,19732.7,3615.04,21051.2
898.63,17928.8,2441.54,9179.28,3174.6,39515.4
-19.71,1609.65,271.76,2849.88,5678.64,3779.48
35.77,950.46,135.88,2085.6,2203.08,2503.44
493.48,9576.14,530.62,3391.08,1208.68,15126.3
146.73,660.65,3065.9,12161.2,1678.16,10759.3
143.81,781.1,4114.24,8514,2392.72,10849
118.26,787.67,1179.06,10260.8,1609.08,12621.3
132.86,1519.13,344,1833.04,3844.28,9441.48
145.27,3882.14,405.06,2086.48,3050.52,10696.2
10.95,734.38,96.32,1912.68,2240.92,2023.88
134.32,1818.43,351.74,2190.76,4201.12,6288.24
278.13,4279.99,1974.56,6015.24,1789.92,11314.9
3744.17,10035.3,4253.56,30039.7,5958.04,236681
116.07,577.43,1582.4,5272.96,921.36,5124.68
37.23,839.5,1954.78,10244.5,2470.6,6808.84
135.78,4334.01,423.98,2229.92,7341.4,9751.56
155.49,3206.16,430,2121.68,4088.48,9142.8
625.61,2987.89,494.5,2695,1006.72,19897.6
118.99,1910.41,1124.02,4120.16,6533.12,5573.84
229.95,2267.38,357.76,3145.56,4109.6,11767.8
132.13,2866.71,351.74,2881.12,9564.72,5655.92
188.34,2387.83,293.26,2052.16,5621,8793.2
653.35,1810.4,1566.92,6218.08,557.48,10869.5
343.83,2808.31,583.08,2539.24,4509.12,7283.84
86.14,1719.88,225.32,2260.28,5700.2,3879.8
97.82,1648.34,447.2,3445.64,4925.8,4660.32
173.01,1239.54,449.78,10501.9,1517.12,9229.44
197.83,2252.05,336.26,2495.24,2156.88,7377.32
1195.01,3940.54,1457.7,8668.44,1038.4,32204.2
70.81,898.63,201.24,2704.24,2622.84,4033.32
135.05,1990.71,197.8,2167.88,5524.64,3989.24
37.23,1756.38,283.8,2839.32,5818.12,3920.08
732.19,6088.2,352.6,2574.88,5978.72,36423
702.99,9455.69,589.96,3008.28,1516.24,25884.8
89.06,1600.89,270.04,2957.24,4352.04,4184.56
700.8,4882.97,724.12,7169.8,1774.96,39640.1
129.94,1438.1,4842.66,14964,3765.08,12565.8
71.54,2673.26,516.86,2781.24,7116.56,6206.92
240.17,2405.35,3434.84,6429.28,2316.16,9870.88
389.09,15466.5,601.14,4476.56,1609.96,10044.9
74.46,1178.95,188.34,1820.28,3187.8,2359.04
405.15,5858.25,670.8,3817,4806.56,13490
1983.41,10777,1811.16,2599.08,3483.92,28604.9
56.21,473.04,217.58,1921.92,1708.52,2416.04
90.52,2545.51,259.72,3006.96,7944.64,4266.64
272.29,1044.63,4585.52,19950.5,1888.92,11407.6
-6.57,456.98,207.26,2043.36,1659.24,1640.08
189.8,2144.01,214.14,2348.72,5406.72,6699.4
-47.45,1373.86,215.86,1863.4,4361.72,3637.36
134.32,2296.58,416.24,2611.84,7401.68,7168.32
397.12,2914.89,8303.3,27342.9,1807.52,17207.2
864.32,6458.31,1421.58,14529.7,1485,34903
502.97,3532.47,2696.96,5180.12,1278.2,17629.7
-3.65,577.43,119.54,1693.12,1701.48,1700.88
135.05,1004.48,2844.88,8148.36,2909.28,8212.56
123.37,3375.52,737.88,2427.92,5532.12,6767.8
467.2,2924.38,690.58,3156.56,598.84,10918.2
89.06,378.87,79.98,1998.04,1362.68,1626.4
189.8,3479.91,247.68,2952.84,6994.24,10156.6
222.65,1877.56,4292.26,17259,5835.28,18464.2
39.42,1022,276.92,3717.56,2638.24,4821.44
148.92,1016.16,242.52,1938.64,3232.68,3093.2
251.85,1808.21,830.76,4092.44,1342,11207.7
213.16,1690.68,602.86,11513,4689.52,11482.8
1792.88,6115.94,1139.5,13163.5,3442.12,102193
26.28,911.77,307.88,3211.56,930.16,2944.24
-5.84,1116.9,288.1,6790.96,3477.32,4059.16
105.12,1011.05,964.06,6485.6,1340.24,6076.2
112.42,809.57,3411.62,7841.24,1871.32,8296.16
108.77,1730.1,257.14,3187.36,4348.52,6355.88
659.19,2928.03,669.08,3882.56,7495.4,9696.84
971.63,5487.41,399.04,2185.48,1150.6,60373.6
269.37,3100.31,291.54,3625.6,8714.2,20128.6
229.95,2106.05,5209.02,16430,6423.56,13562.2
216.08,1826.46,698.32,16039.3,2357.52,11758.7
237.25,3961.71,724.12,2984.08,4594.04,12475.4
355.51,1324.22,407.64,5565.12,579.48,7712.48
408.07,2860.14,426.56,2985.4,995.72,14961.4
36.5,2179.78,170.28,3613.72,7606.28,4150.36
121.18,1171.65,9859.04,8566.8,2368.96,8447.4
80.3,1595.05,226.18,2603.92,2951.96,3834.96
551.88,13555.4,1673.56,11069.1,2759.24,33460.5
70.08,865.78,279.5,9554.6,3334.76,6909.16
424.13,3095.2,5292.44,11400.4,3530.56,28452.1
95.63,1354.15,295.84,1893.32,2233,2687.36
533.63,2479.81,1512.74,4609.88,1056,19639.2
474.5,1847.63,916.76,2642.64,1728.32,13865.4
427.78,2223.58,734.44,2614.04,5001.48,9547.12
259.15,3076.22,392.16,2387.88,5859.04,10858.9
129.94,2023.56,664.78,4110.48,1624.92,10453.8
67.89,1132.23,185.76,2291.52,3523.08,1629.44
110.23,1392.11,188.34,2038.08,4679.4,2789.2
411.72,4063.91,473,3027.64,1058.64,14451.4
2.19,1415.47,245.1,2318.36,4565.44,2928.28
196.37,857.75,295.84,5874.88,546.48,7004.16
124.83,1482.63,1503.28,17354.5,4079.24,17672.3
790.59,33049.3,3050.42,13130.9,9748.64,25612.8
102.2,1198.66,178.88,2219.36,3155.68,3416.96
-4.38,1760.03,205.54,2239.6,5746.4,3551.48
472.31,22668.7,675.1,13609.2,2470.16,16147.7
73,3205.43,280.36,2222.88,5961.12,7744.4
624.15,14456.9,891.82,4271.08,1785.52,36572
147.46,1535.92,238.22,1696.64,3643.64,4268.16
144.54,1983.41,290.68,2520.32,5039.32,5464.4
117.53,890.6,130.72,1817.64,1700.16,5504.68
62.05,1968.81,235.64,2135.76,6211.92,3496.76
64.97,235.06,65.36,1828.64,1379.4,1855.16
148.92,2234.53,221.88,3530.56,5734.96,8487.68
364.27,4106.98,386.14,2955.48,6243.16,16760.3
416.1,1755.65,6513.64,19715.1,4164.16,21270.1
83.95,1141.72,670.8,6129.2,2232.12,8686.04
27.01,501.51,29.24,1959.76,1527.68,1282.12
55.48,1335.17,258,2174.04,4170.32,3741.48
376.68,4497.53,546.96,2938.76,861.08,19601.2
367.92,1935.23,594.26,11029.5,853.6,14760
5.11,1411.09,172,5118.08,4485.8,4129.84
63.51,1392.84,202.96,1915.32,4243.8,2608.32
970.17,20570.7,875.48,5502.2,3056.68,38031.9
402.23,3078.41,2836.28,2452.12,767.36,13395
159.14,1458.54,1934.14,7915.6,1343.76,9053.12
275.21,4093.11,1775.9,4381.08,947.76,7144
543.12,31682,411.94,9234.72,3067.24,11289
274.48,2289.28,442.9,2249.28,4746.72,9350.28
73,1081.86,204.68,2481.6,2739,3445.84
162.79,1574.61,377.54,4460.72,2955.48,6805.04
476.69,14232.1,475.58,3017.52,1536.04,14339.7
67.16,841.69,1746.66,4299.24,2544.08,3726.28
254.77,3401.07,479.02,3010.04,4535.08,12868.3
47.45,570.13,153.08,1669.36,1887.16,1785.24
257.69,1983.41,9405.82,41944.3,1703.68,16859.1
223.38,5464.05,764.54,3648.92,3416.16,11286.8
600.06,5037,700.04,4525.4,1254,22589.5
269.37,2714.87,552.98,3274.04,5551.92,10361.1
1589.21,11296.8,809.26,3672.24,2047.76,88087.8
44.53,1049.01,222.74,2515.92,2870.12,2623.52
573.78,2219.2,571.9,7542.92,1227.16,16947.2
217.54,2742.61,326.8,3286.36,5000.6,10920.4
67.16,1827.92,200.38,2172.72,5627.16,4612.44
