"R_670_14-A", "R_780_60-A", "V_450_50-A", "YG_586_15-A", "YG_780_60-A", "B_710_50-A"
611.74,1368.75,1397.5,3617.68,601.48,16419
470.12,3709.86,509.12,2435.84,685.08,20222.8
424.86,2852.84,473.86,2038.08,1310.76,9775.88
878.19,5997.68,829.04,3278,2647.92,13790.2
874.54,30251.2,828.18,5311.68,2882.88,23746.2
2694.43,5160.37,4558.86,4197.6,707.96,6589.2
1179.68,10790.1,1843.84,4818.88,1720.84,30634.1
778.18,3430.27,782.6,1817.64,682,26460.9
142.35,1076.02,732.72,1545.28,2439.36,4919.48
344.56,3051.4,2504.32,11423.7,5310.36,15301.1
1151.21,7163.49,777.44,2808.52,1862.08,30962.4
10.95,276.67,418.82,2420.88,874.72,2919.92
449.68,2626.54,473.86,1817.2,1099.12,7909.32
170.82,1054.85,365.5,1009.36,468.6,3485.36
496.4,3620.07,614.9,2445.08,2046.44,9766
234.33,1353.42,423.12,1221,1075.8,3720.2
459.9,2368.12,645,3975.84,822.36,10936.4
1208.88,9655.71,1542.84,3188.24,1441.88,34121.7
111.69,2915.62,721.54,7875.12,2371.16,8616.88
834.39,8453.4,1350.2,3306.6,1449.8,27088.7
1467.3,7656.97,1978,18910.3,2589.84,46198.9
140.16,428.51,264.02,1043.24,467.28,3005.04
2987.89,15907.4,4565.74,9951.92,3303.52,57171.8
1919.9,12044.3,1888.56,4373.16,1969.44,41173
1436.64,46277.6,1197.98,3079.56,4385.04,29025.9
709.56,3244.85,555.56,1978.68,1387.32,7385.68
842.42,4033.98,454.08,2084.72,1680.8,8791.68
447.49,7495.64,841.08,6416.08,1196.36,11264
997.91,3707.67,992.44,5205.2,878.24,25526.1
1320.57,9135.95,1994.34,6600.88,1769.24,41270.3
279.59,1640.31,503.1,2834.04,2199.12,9075.92
285.43,1324.22,365.5,1930.28,910.8,5662.76
657.73,1819.89,554.7,3809.96,566.28,14532
1332.25,10205.4,1162.72,4278.12,1891.12,31744.4
182.5,797.16,276.92,1196.8,1072.72,3358.44
540.93,1836.68,511.7,1536.92,1901.68,7485.24
560.64,2692.24,448.06,1441.44,1011.12,6188.68
770.15,12813.7,1179.92,4632.76,9985.36,34730.5
846.8,5883.8,741.32,2251.04,1083.28,25001.7
310.98,1455.62,350.88,2013.44,1218.8,5928.76
1480.44,26924.6,2352.1,5151.52,3142.92,31954.2
326.31,1278.96,465.26,1859.44,349.36,9794.88
2234.53,12348.7,2340.92,11342.8,2768.04,54442.6
550.42,2261.54,2307.38,2743.84,885.28,29647.6
833.66,27746.6,3191.46,6207.08,2960.32,21063.4
419.02,1250.49,505.68,1711.16,1332.32,4434.6
612.47,3463.85,797.22,2277.44,1529,8513.52
1245.38,9530.15,2412.3,3194.84,1465.2,21945.8
436.54,1057.77,742.18,4348.96,352.88,9976.52
582.54,1873.18,723.26,8453.28,737.88,17592.5
1610.38,11889.5,1597.02,4710.2,1815.44,32227
381.79,976.74,518.58,3864.08,377.08,9109.36
1177.49,2776.92,1997.78,3927,928.84,44711.6
1136.61,31078.3,642.42,2236.96,4321.68,42375.3
645.32,9254.94,377.54,1482.36,1292.72,22261.9
493.48,7436.51,455.8,1749.88,1775.84,7891.08
1378.97,16011.1,846.24,3748.36,2488.64,47084.3
493.48,1572.42,752.5,3890.48,668.36,14645.2
2988.62,27594,623.5,2367.64,6011.72,28560.8
142.35,809.57,316.48,1429.56,1004.08,1659.84
1295.02,5596.91,1439.64,9085.12,1170.84,24304
908.85,3799.65,1256.46,7989.08,1603.36,26099.2
170.09,550.42,297.56,1381.6,187,3212.52
701.53,3441.95,1098.22,6277.92,1143.56,24068.4
876.73,6382.39,1301.18,6600.44,1454.2,28138.2
1051.2,2992.27,2398.54,8080.6,1727.88,33306.2
142.35,1188.44,1261.62,6894.8,2616.68,6309.52
242.36,2079.77,924.5,4120.6,5901.72,8673.88
961.41,6116.67,954.6,5390.88,1433.96,29790.5
1014.7,10430.2,1191.1,7256.04,2373.8,30319.4
721.24,2180.51,1920.38,10671.3,1321.76,16746.6
573.78,6689.72,664.78,5552.36,1981.32,24567.8
410.99,1806.02,1212.6,2991.56,2233.88,9926.36
1014.7,2638.22,1363.1,8004.48,908.6,23996.2
149.65,685.47,403.34,1414.6,1558.04,3738.44
1162.89,5123.14,1273.66,5549.72,1064.8,28471.1
1579.72,61431.7,3232.74,2862.2,4397.36,32685.3
622.69,13083.8,3179.42,4708,1802.68,20605.9
681.09,6321.8,2059.7,1568.16,913.44,20252.5
388.36,1576.07,626.94,2207.04,1248.28,6138.52
224.11,865.05,515.14,1819.4,3021.92,5985
436.54,2713.41,1561.76,1278.2,506.44,12888.1
815.41,2165.91,1621.96,2030.16,724.68,29301
422.67,3280.62,556.42,2904.44,2211.88,12967.1
454.79,5976.51,2489.7,3102.44,799.04,19260.7
1448.32,7808.81,1751.82,6773.8,1358.28,27139.6
392.74,3677.01,541.8,1987.48,789.8,12533.2
478.15,2976.21,411.94,1762.64,477.4,13029.4
86.87,1288.45,338.84,2557.72,4638.04,3996.08
122.64,513.19,565.02,1540.88,1298.88,3034.68
202.21,519.76,262.3,1182.28,494.12,4157.96
374.49,2688.59,2527.54,14363.4,7255.6,16067.9
1641.77,8058.47,1527.36,5932.96,1906.52,40274.7
862.86,5785.25,1866.2,16833.1,2230.8,25474.4
334.34,3440.49,717.24,1422.96,464.64,8227.76
183.96,3841.26,624.36,1800.48,4579.08,5963.72
1568.04,4129.61,1911.78,3049.2,1380.72,79339.4
54.75,681.09,138.46,2792.24,2319.68,2698
493.48,2300.23,452.36,3181.64,535.04,15722.1
132.13,1230.05,411.08,2346.96,3699.96,5438.56
710.29,1953.48,1261.62,4593.6,933.24,14734.9
1022.73,10890.1,1018.24,2604.36,1356.08,26589.4
1280.42,6592.63,1191.96,9131.32,1192.84,30922.9
581.08,3383.55,1879.1,7660.84,1569.48,17934.5
794.24,2695.16,1400.94,8344.16,1678.6,23677
1085.51,3607.66,1586.7,3827.56,1118.92,44381.7
406.61,2145.47,648.44,8403.12,667.04,13171.6
416.1,2648.44,648.44,1983.96,1440.12,6447.08
40.88,294.19,203.82,1321.76,452.32,2178.92
410.26,6783.16,802.38,2029.28,4004.88,13699.8
346.75,3609.85,384.42,2006.84,3828.44,12081
131.4,1162.89,474.72,1628.44,931.92,4224.08
579.62,1721.34,1849,9153.32,1122,17166.1
383.98,1713.31,507.4,1923.68,1353.44,6565.64
2033.78,4956.7,3293.8,7686.36,885.72,10399.8
1736.67,52237.3,5307.92,3110.8,3765.52,34512.4
1911.14,12751.6,1691.62,2455.2,2169.64,24488
1254.14,13282.4,1111.98,3693.8,2586.32,53406.7
5715.17,5483.76,1176.48,4206.84,1240.8,23402.7
456.25,1712.58,594.26,2223.32,1753.84,4636
953.38,6407.94,626.08,1964.16,924,26638
1061.42,3070.38,1266.78,8734.44,968.44,21800.6
1369.48,1138.07,3554.38,2163.92,316.8,3318.92
43.07,491.29,361.2,1968.12,1437.92,1913.68
1186.98,9973.26,4979.4,3521.32,1599.4,42761.4
1103.03,11574.2,1940.16,2959,1594.12,41352.4
479.61,2134.52,780.88,1940.4,4099.48,9686.2
688.39,1853.47,1025.12,4142.16,759,16928.2
1332.25,21437.9,3773.68,9766.68,3504.16,44940.3
252.58,1711.85,368.08,1732.28,1031.8,6499.52
486.18,3633.94,669.08,2420,840.84,16187.2
542.39,2979.13,577.06,3976.28,686.4,14551.7
284.7,2782.03,377.54,1680.8,3229.6,9554.72
923.45,25109.1,1492.96,3812.6,2557.72,23553.2
278.86,1192.09,869.46,2502.72,2150.72,9342.68
733.65,33910,823.88,3589.08,3607.56,19528.2
981.85,9524.31,2311.68,2675.2,1569.92,56753.8
84.68,1113.98,617.48,2258.52,2712.16,5027.4
519.03,3767.53,946.86,2979.68,4565.44,16514
366.46,2060.06,10414.6,19105.2,5902.6,23793.3
874.54,2337.46,5328.56,6497.48,1445.4,19680.2
529.98,3313.47,542.66,1839.2,2046.88,6867.36
2214.82,117366,13698.1,2686.64,11113.1,23799.4
1779.01,14947.5,890.1,2900.92,3213.32,40900.9
67.89,1108.87,214.14,1441.44,3066.8,1787.52
161.33,953.38,328.52,1348.16,562.32,4546.32
698.61,3568.97,847.96,2421.32,1074.92,13409.4
972.36,3182.8,1056.08,4373.6,982.52,21399.3
519.03,5648.01,965.78,2229.48,804.32,14725.8
62.78,1451.97,577.92,1697.52,4282.08,4691.48
544.58,1800.91,647.58,2053.04,315.04,4723.4
1700.9,7017.49,262143,2407.68,1382.04,20613.5
1086.97,11775.6,1179.92,3048.76,1771.88,20336.1
730.73,9868.14,1142.94,2406.36,1369.28,22518.8
200.02,790.59,252.84,1079.76,715,3150.96
432.16,2917.08,7684.96,13069.8,6263.84,18126
502.97,4140.56,1332.14,2766.28,2085.16,16348.4
420.48,1487.74,503.96,1452,1155.88,4836.64
699.34,7618.28,2331.46,4471.28,1591.48,23498.4
433.62,2281.98,586.52,1711.6,1227.6,6150.68
992.07,3039.72,1595.3,7037.36,1151.48,28307
1207.42,30438.1,1013.94,2434.96,2841.96,37092.6
827.82,4431.1,1208.3,8254.84,1039.28,24064.6
1339.55,23587,2588.6,12379.8,3393.72,43605
613.2,4282.91,611.46,1826.88,762.96,21188.8
815.41,6964.2,630.38,2161.28,2284.48,18030.2
1551.25,10817.9,4224.32,5089.92,2222,60006.6
1369.48,5506.39,2230.84,12420.8,2521.2,36483
200.75,1603.81,605.44,2669.48,4515.72,11266.2
376.68,1935.23,880.64,2481.6,4179.12,7302.08
467.93,2488.57,643.28,6846.84,1008.48,12464.8
844.61,3629.56,651.02,2985.4,1490.72,10006.9
186.15,1975.38,402.48,1798.72,6026.68,7898.68
10.22,861.4,450.64,1981.32,3037.32,3287
907.39,7662.08,1953.92,3175.04,3501.52,23954.4
568.67,3025.12,566.74,2195.6,699.6,16210
390.55,17135.3,275.2,2346.08,1993.2,8656.4
65.7,821.25,360.34,1945.68,2117.72,2577.92
1235.89,12876.5,804.96,2820.84,2517.68,56728.7
351.86,3120.75,369.8,1961.08,8152.32,7586.32
702.99,5349.44,767.98,2485.56,1024.32,20017.6
378.87,3331.72,316.48,1297.56,910.8,13376
1773.9,8193.52,495.36,1644.72,1158.52,16893.3
1202.31,7103.63,1755.26,3347.08,1101.76,21596.2
786.94,2009.69,1078.44,6707.8,814,14671.8
808.84,4080.7,651.88,2449.48,1644.72,10276.7
1385.54,13420.3,2388.22,5592.84,2109.36,32710.4
1214.72,14956.2,1783.64,3690.72,2082.08,30980.6
485.45,1414.74,585.66,4315.52,537.24,9190.68
116.07,1787.77,451.5,4071.76,5476.24,5268.32
181.04,1303.78,516,3179,2787.4,3743.76
1040.98,5037.73,1074.14,1767.04,2019.6,13183.7
1430.07,3736.87,1350.2,5987.52,808.72,22667
829.28,5470.62,709.5,2211.44,1897.72,11964.7
89.06,1324.95,226.18,1990.56,3522.2,3405.56
797.16,10263.8,1220.34,1910.48,1360.04,13259.7
91.25,1511.1,483.32,2730.2,2810.28,4832.84
821.25,7630.69,979.54,1953.6,1128.16,20532.2
719.05,2787.14,636.4,4469.52,803.44,24120.1
762.12,4993.2,276.92,1494.68,1583.56,8725.56
1382.62,23545.4,829.9,2871.44,2584.12,44112.7
295.65,4861.07,294.12,1437.04,811.36,10335.2
582.54,2157.88,551.26,1909.6,2251.48,5779.04
554.07,3174.77,583.94,2522.08,1696.2,10611.1
897.17,5138.47,3617.16,3421.88,899.8,27445.1
732.19,2698.08,547.82,2294.6,451,11536.8
1104.49,4244.22,1153.26,2765.84,927.08,34113.4
292.73,1660.02,664.78,2097.92,1389.96,6073.16
75.92,372.3,356.9,1594.56,143,4132.88
281.78,1066.53,1262.48,4081.44,317.24,7334
980.39,9402.4,841.94,2637.8,1434.84,31388
1387.73,9175.37,1462,6042.96,1721.28,39941
607.36,4663.24,844.52,3505.92,1098.24,16186.5
2335.27,9057.84,2361.56,8834.76,2103.64,31030
509.54,1386.27,817,2460.48,470.36,6941.08
751.17,9082.66,1726.02,2257.2,1438.36,22368.3
822.71,6132.73,1325.26,5969.48,1186.68,23481.7
282.51,1584.1,410.22,1493.8,982.96,5567
2330.89,12995.5,1203.14,2979.68,1982.64,38040.3
707.37,10084.2,540.94,1718.2,1277.32,16820.3
212.43,686.93,542.66,1262.8,197.56,3902.6
376.68,2559.38,451.5,2138.4,1582.24,6149.92
1060.69,24846.3,394.74,1658.8,3264.36,12948.1
144.54,573.05,267.46,1308.12,889.24,2979.96
602.98,3376.98,515.14,1621.4,1174.36,8314.4
626.34,1940.34,1357.94,3730.32,783.2,12362.2
933.67,16784.9,675.96,2821.72,1937.32,24144.4
343.83,4553.01,762.82,2233.88,1248.72,7862.96
219.73,1003.75,404.2,1697.08,684.64,3489.92
648.24,7201.45,946,2076.8,1355.2,19988
978.2,11279.2,1088.76,5418.6,2117.28,43485.7
1373.13,28159.8,5778.34,8296.2,3688.08,62893.8
270.1,708.1,531.48,1621.84,703.56,3511.2
727.08,2060.79,1244.42,6739.04,812.24,24184.7
658.46,12760.4,1080.16,1578.28,1394.8,28327.5
670.87,2128.68,1389.76,2225.96,3173.72,13351.7
189.8,1660.02,482.46,2216.28,4643.32,4161
232.14,777.45,245.96,1224.08,693.44,4257.52
1967.35,5043.57,700.9,1708.52,1271.16,21915.4
703.72,2411.92,1326.98,6790.96,787.16,18708.2
633.64,4370.51,817.86,3168.88,966.68,18818.4
565.75,2696.62,656.18,10556.5,1719.96,17182.8
170.09,446.03,316.48,1609.52,509.96,2907.76
1367.29,6139.3,927.94,6998.64,1214.4,29132.3
332.88,1287.72,571.04,1980.88,1777.6,5364.08
1546.14,31628.7,262143,3489.64,3899.72,51008.2
124.1,1193.55,516.86,1901.24,3240.6,4617
451.14,1316.19,1251.3,5833.08,847.88,12134.9
1133.69,4711.42,1329.56,7070.36,1038.84,37214.9
595.68,2016.26,674.24,2156,5490.76,10456.1
970.9,4058.8,999.32,6494.4,1229.36,23273.5
423.4,4590.24,333.68,1965.48,6275.72,11073.2
753.36,8529.32,623.5,3088.8,2997.72,17206.4
209.51,952.65,1096.5,1518.88,3078.24,4813.84
1231.51,2964.53,1670.12,2139.72,1158.08,49159.1
634.37,3124.4,958.04,4896.76,770.88,15451.6
632.18,7785.45,740.46,2540.12,1316.04,22037
1005.94,2213.36,1657.22,4939,681.56,19380.8
1192.09,5585.23,817,3729,1068.32,29825.4
1369.48,7667.19,2205.9,2904.44,1371.92,44230.5
1755.65,8070.88,688.86,2075.92,2536.6,26324.9
1320.57,5156.72,3359.16,6950.24,1258.4,50772.6
406.61,3667.52,851.4,3839,4562.8,13241.5
557.72,4249.33,903,2739.88,5243.92,10815.6
477.42,2284.9,522.02,2489.08,403.04,11631
811.03,9919.97,798.08,2316.16,1627.12,28563.1
448.22,2835.32,515.14,1799.6,1702.8,7255.72
289.08,911.04,559,1743.72,674.96,4743.16
581.81,13318.9,604.58,2719.64,1419.88,18788.7
1592.13,16976.2,1486.94,3905,2030.16,29443.9
981.85,5157.45,1475.76,3814.8,997.92,29798.1
643.86,2519.96,608.02,2346.08,1021.24,7068
1383.35,6816.74,1183.36,6035.92,2310,16917.6
2003.85,18289.4,477.3,2355.76,3919.08,64825
466.47,2219.2,442.04,1386.88,1050.72,11306.5
100.01,746.06,307.88,1637.68,1351.24,1969.16
681.09,4236.92,902.14,1862.96,5159,19519.8
1396.49,10710.6,679.4,1503.48,2422.2,31853.1
659.19,2592.96,1039.74,4175.6,601.92,14664.2
975.28,19725.3,800.66,2603.04,5947.92,36895
515.38,4070.48,1081.88,1739.32,589.6,9581.32
662.11,9483.43,724.12,3181.2,1305.04,21427.4
505.89,2027.21,860.86,4048.88,2572.24,11122.6
481.07,3541.23,403.34,2021.8,906.4,17510.4
423.4,2108.24,966.64,3820.96,2915,12354.6
795.7,17763.8,1400.08,4442.68,2140.16,15141.5
446.76,2731.66,961.48,3430.24,1034,14253.8
1200.85,12490.3,1137.78,3521.32,2070.64,44393.9
459.9,3574.81,634.68,2511.08,1694.88,10224.3
5677.94,13373.6,2543.02,8781.96,2487.32,54406.1
535.82,4676.38,697.46,5344.68,2363.24,11899.3
304.41,1624.25,662.2,1656.16,917.4,6905.36
281.05,1408.17,477.3,2502.72,968.88,5449.2
330.69,1194.28,539.22,2097.04,901.12,5347.36
657.73,2516.31,631.24,2567.84,1510.52,8366.84
217.54,1135.88,540.94,1468.28,921.8,4032.56
704.45,2571.06,1388.04,7119.64,1007.6,19830.7
240.17,972.36,385.28,1606,1203.4,3722.48
2671.8,9334.51,798.08,1969,3371.72,22962.6
317.55,7947.51,592.54,3684.56,9961.16,11639.4
619.04,2692.24,761.1,2097.92,590.04,13984
1275.31,8273.09,20934.1,3877.28,1590.16,27095.5
750.44,4687.33,878.92,2093.52,835.56,20152.2
638.75,8912.57,559,1734.92,1142.68,19780.5
52.56,1681.92,290.68,2046.44,4970.24,3304.48
207.32,1020.54,438.6,1701.04,1397.44,3464.08
578.89,1884.86,567.6,3546.84,560.12,13553.8
784.02,8469.46,5334.58,2006.4,1045,23196.7
759.2,6749.58,1075,3827.56,6776.88,17284.7
108.77,1063.61,243.38,1582.68,3216.84,2861.4
162.79,590.57,307.02,1638.12,1277.32,3375.92
384.71,1902.38,530.62,2212.32,1169.96,6857.48
880.38,3785.05,731.86,7479.12,911.24,25204.6
1021.27,27406.4,566.74,2301.64,2869.24,25599.8
565.75,4731.13,779.16,1598.08,2949.76,14833.7
186.15,1473.14,8117.54,11002.6,4113.56,12239.8
1843.25,24476.2,1724.3,3536.72,2630.32,33098
984.77,10155.8,702.62,3451.8,1705.88,52966.7
1680.46,8748.32,10656.3,4619.12,1594.12,39542.8
2252.05,17050.6,787.76,3366,6237.44,27766.6
555.53,4145.67,380.98,1818.08,1152.36,16109.7
600.06,1851.28,933.96,3556.52,385,13681.5
665.03,2964.53,460.96,1718.64,1338.92,7954.16
860.67,9407.51,1736.34,5342.92,1540.88,31676
270.1,1136.61,541.8,1570.8,936.76,4864.76
518.3,9195.81,375.82,1579.16,1349.04,8670.08
413.91,2187.81,433.44,1686.08,1306.8,6742.72
573.78,3417.86,422.26,2450.8,791.12,15144.5
256.23,1163.62,316.48,1242.56,701.8,4383.68
129.94,605.9,6161.9,14370.8,2140.6,11036
886.22,3638.32,629.52,4247.76,910.8,22801.5
2490.76,15305.2,879.78,1298.88,1833.92,33383.8
1397.95,3568.24,1922.1,6802.84,867.68,16689.6
113.15,400.77,221.02,1431.32,685.52,2968.56
459.9,3193.75,443.76,4155.36,620.4,11550.5
871.62,5272.06,579.64,2170.52,846.56,24044.9
2906.86,2101.67,831.62,2398.44,2739.88,27636.6
1629.36,19260.3,2732.22,2775.96,2179.32,28348
1089.16,7735.81,1026.84,9758.32,2494.36,32855.6
831.47,7973.79,2320.28,6115.56,1513.16,23777.4
822.71,10214.9,1437.06,4831.2,1567.28,24806.4
1103.76,3006.14,1511.88,9637.76,1541.76,24522.9
475.23,4130.34,906.44,2425.72,751.52,15507
1608.19,10591.6,1558.32,5683.92,2558.6,38589
699.34,13532.7,323.36,1864.28,1708.96,25824.8
311.71,1462.92,362.92,1564.64,963.6,5141.4
726.35,3797.46,876.34,2610.52,790.68,26128
900.82,16580.5,731,2635.6,1898.16,30044.3
64.24,354.78,382.7,1910.92,924,3584.16
643.13,1856.39,801.52,2535.72,574.2,14777.4
558.45,3930.32,1012.22,1578.72,735.24,22704.2
611.01,7191.96,358.62,1426.04,1386.88,23964.3
762.85,4439.86,744.76,3393.72,810.48,20409.8
137.97,575.24,461.82,1452.44,678.48,2758.04
670.14,13091.1,1017.38,4908.64,1833.92,22547.7
463.55,3105.42,841.94,3810.84,6399.36,13275.7
1054.12,15113.9,846.24,3129.72,1963.28,18591.9
105.85,597.87,262.3,1415.04,2007.28,1531.4
64.97,714.67,160.82,2566.08,1761.76,1744.2
340.91,3115.64,325.94,1883.2,1975.16,7378.84
492.02,2558.65,461.82,3895.76,935.44,17139.5
831.47,4425.26,813.56,1598.96,1024.76,34825.5
115.34,2021.37,700.9,1956.68,5409.8,5238.68
638.02,3511.3,713.8,3246.32,586.52,12290
547.5,4612.87,609.74,1967.24,1496,9227.92
156.95,490.56,485.04,1199,1417.68,4043.96
592.76,2897.37,743.9,2372.48,1696.64,5902.92
2327.24,9358.6,856.56,1551.88,3490.08,23283.4
749.71,2352.79,2102.7,2711.72,483.12,14154.2
107.31,1063.61,2254.06,4620.44,1664.52,6125.6
1016.16,14265.7,1711.4,1945.24,3764.2,18585.8
329.23,1601.62,577.06,1848.44,1199.88,5902.16
444.57,1446.13,1366.54,3153.04,2555.52,9956.76
621.96,4002.59,1689.04,4304.08,1350.36,22037.7
540.2,5327.54,774.86,6208.4,2885.52,18845.7
959.22,25183.5,2088.94,4320.8,3237.96,26752.8
313.9,1243.92,541.8,6793.6,590.04,9728
94.9,575.24,442.04,1422.08,1748.56,2774
107.31,1852.74,329.38,1617.88,3963.96,3792.4
265.72,1569.5,611.46,1909.16,3238.4,14433.2
274.48,713.21,2319.42,9430.96,810.92,10120.9
2190,10277.7,1870.5,13361.9,2177.12,42451.3
1323.49,14943.1,1229.8,2885.96,2564.32,59371.2
953.38,3536.85,1630.56,4034.36,928.4,32670.1
1924.28,12215.1,428.28,1654.4,2964.72,14984.9
536.55,1551.98,1290,4654.76,585.64,15413.6
103.66,794.97,292.4,2527.8,1011.56,2712.44
805.19,8766.57,2438.1,5138.32,1697.08,27132.8
446.76,3463.85,522.88,1654.4,1214.84,8131.24
140.89,1387,451.5,1669.8,4338.84,4062.2
772.34,2394.4,1049.2,5861.24,785.4,21583.2
581.81,17430.2,786.04,2259.84,1967.68,17340.2
1132.23,13433.5,2473.36,7025.04,5633.32,44361.2
13.87,388.36,190.92,1887.16,1001.88,1963.84
479.61,1579.72,949.44,4477,499.4,14632.3
614.66,1591.4,560.72,1697.52,289.96,10877.1
515.38,3632.48,661.34,2700.28,5371.52,12180.5
554.07,2814.88,644.14,4926.68,845.24,16395.5
159.14,1067.99,415.38,2800.16,2570.48,4816.12
852.64,8138.77,1259.9,2035.88,1303.28,18116.1
478.88,2649.17,392.16,1221,311.08,9177
1617.68,7349.64,1357.08,5366.68,1527.68,35992.8
830.01,13995.6,534.92,1736.68,1682.12,23940
776.72,6082.36,932.24,2100.56,793.76,20149.9
351.86,1708.2,460.96,1617.88,1105.72,5672.64
984.04,11230.3,839.36,2768.92,3353.68,19183.9
2022.83,3789.43,406.78,1530.32,1303.72,17743.7
400.04,6978.07,2121.62,2176.24,605.44,9133.68
518.3,4316.49,933.96,5822.08,836.88,17591.7
508.81,20764.8,470.42,1408.88,1825.12,9055.4
150.38,1560.74,662.2,2344.32,3592.6,6232
883.3,7654.05,2172.36,4438.28,4838.68,23787.2
1592.13,5853.87,531.48,1700.6,1543.52,22730.1
235.06,1608.19,448.06,1815,986.48,5219.68
458.44,3318.58,661.34,3004.32,774.4,18553.9
661.38,5877.23,1066.4,2015.64,772.64,14803.3
2492.22,14909.5,1495.54,7630.92,2676.08,54432.7
218.27,946.08,313.9,1155.88,819.28,3484.6
450.41,2130.14,797.22,3137.64,3965.72,11208.5
938.78,3494.51,535.78,2980.56,1983.96,10374.8
1164.35,2769.62,1047.48,4739.68,649,22562.1
557.72,3650,997.6,3817,902,18371.5
712.48,2077.58,1779.34,4828.12,586.08,16347.6
1781.93,4232.54,2906.8,3634.4,1441.88,85259.8
132.13,3431.73,223.6,1587.52,3949.44,5605.76
1226.4,30546.1,5317.38,3033.36,2244.88,14875.5
541.66,1310.35,918.48,2729.32,677.16,10306.4
1517.67,28864.9,1360.52,2784.32,3009.16,37108.5
263.53,1034.41,433.44,1608.64,2000.68,5537.36
193.45,3649.27,568.46,2742.08,10022.8,7675.24
849.72,6004.98,1019.96,2558.6,1043.68,26332.5
547.5,4732.59,886.66,2380.84,670.12,16559.6
98.55,1317.65,285.52,1314.72,4475.24,3977.08
1919.17,14325.5,552.98,2270.4,3272.28,57555.6
944.62,3195.94,577.92,2691.92,788.48,16837.8
177.39,1438.1,577.06,1752.08,1249.6,4968.12
724.89,4413.58,848.82,2201.32,797.72,14652.8
94.9,1673.89,718.96,2505.8,5281.76,5947
347.48,1821.35,595.98,2197.8,3731.2,8049.92
259.15,1165.08,304.44,1172.16,778.8,4499.2
413.18,4903.41,535.78,2758.8,2356.2,6893.2
811.03,3535.39,842.8,1624.92,621.72,29122.4
1186.25,8653.42,327.66,3343.56,1685.2,32309.1
1411.82,53406.1,3268,5186.28,5630.68,27748.4
781.83,39422.2,668.22,1611.72,3781.36,13284.8
1549.79,3560.94,1563.48,3053.6,1339.8,73933.6
743.87,2584.2,992.44,4994,925.32,18161
5028.24,11093.1,652.74,1680.8,1640.76,104506
489.83,3510.57,1030.28,3048.32,683.32,12248.2
530.71,3052.13,524.6,1784.2,1617,6783.76
51.1,2417.76,334.54,2347.4,6468,5041.84
492.02,1967.35,1294.3,6249.32,1066.12,16074
243.82,1061.42,355.18,1316.92,556.16,4460.44
113.15,1632.28,325.94,1237.28,707.52,5158.88
193.45,797.89,521.16,1675.08,779.24,4271.2
377.41,1143.18,405.92,1334.08,1004.52,4369.24
69.35,678.9,344,1560.68,1377.64,3957.32
764.31,5039.92,657.04,1933.8,825.44,18724.1
1219.83,3871.19,1196.26,6462.28,866.36,18993.2
1111.79,33419.4,3507.08,7578.12,4212.12,36062
205.86,1673.16,595.98,2634.28,1730.96,6813.4
1149.75,6264.86,1377.72,8282.12,1710.72,32271.1
1051.93,2784.22,1007.92,4395.6,962.72,19434
246.74,915.42,433.44,1316.04,675.84,3810.64
803,2925.11,907.3,4914.8,840.84,16833.2
942.43,5149.42,896.98,2828.32,1906.96,11342.2
973.82,2341.84,885.8,5167.36,555.28,14922.6
933.67,3509.84,2953.24,5820.76,1096.48,37690.7
719.05,15633.7,1039.74,2582.36,1624.48,19839.8
484.72,2605.37,700.9,2127.4,1402.72,8493
3613.5,3047.02,506.54,1996.72,530.64,13868.5
1006.67,6688.99,1419.86,1946.12,1343.32,21004.9
500.05,1270.93,1678.72,3887.4,601.04,14712.8
1572.42,7583.24,926.22,1948.76,3330.36,18252.9
3779.21,4255.9,5755.98,2577.08,559.68,9025
743.14,13949.6,694.02,2927.32,2724.92,22005.8
281.78,5055.25,300.14,1013.32,1224.96,6130.16
264.26,585.46,591.68,2046.44,259.6,2102.16
1186.25,10550.7,1523.92,2975.72,1668.04,39762.4
1128.58,31399.5,3343.68,8855.88,3890.48,31449.6
915.42,3454.36,2500.02,4950.88,912.12,18947.6
793.51,5351.63,514.28,1712.04,1781.56,11438
1414.74,48283.7,3827,3403.84,3114.76,23306.2
256.23,3586.49,401.62,1420.76,2546.28,7831.04
595.68,1870.26,1549.72,10006.9,864.6,24367.1
56.21,783.29,305.3,1872.2,1551.88,2403.12
457.71,1692.87,885.8,4735.28,556.16,15425.7
313.9,1130.04,381.84,1899.48,2269.08,5114.04
1305.24,8034.38,1401.8,6307.4,1668.48,31496.7
724.16,3856.59,1397.5,4851,1015.52,22017.2
268.64,1497.96,946,2131.36,1557.16,6136.24
789.86,5333.38,712.94,2217.6,1147.96,21049.7
1534.46,93700.6,872.9,3495.8,8300.6,22286.2
1001.56,5231.91,955.46,3656.84,1074.04,29532.8
2930.95,15967.3,659.62,1488.52,4539.04,25371.1
484.72,1975.38,485.9,1407.12,861.08,5922.68
922.72,7589.08,1107.68,4881.8,1594.56,27507.4
814.68,6262.67,674.24,2337.72,1335.4,31574.2
1189.17,10208.3,1114.56,2668.16,1547.48,39082.2
161.33,753.36,515.14,2255.44,2004.64,4271.96
59.86,439.46,330.24,1299.32,1736.24,3410.88
176.66,473.04,329.38,1316.04,630.08,3810.64
27.01,249.66,132.44,1167.32,527.56,2226.8
